path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment,data_role
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0162.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0053.wav,1,1,1,1,1,mix::wavefake_d77bb8::fake_music_AudioLDM2_5,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ029-0162::fake_music_AudioLDM2_0053::11::0,mix::wavefake::LJ029-0162::generated_music::fake_music_generator_0053,wavefake::LJ029-0162,generated_music::fake_music_generator_0053,partial_overlap,0.0,0.5,1.0,0.5,-3.0,0.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0227.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_22,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8722988::fake_music_AudioLDM2_0227::11::1,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0227,asvspoof::LA_0091,generated_music::fake_music_generator_0227,crossfade,5.0,0.75,0.0,0.05,0.0,3.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3103059.flac|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,1,1,1,1,1,mix::LA_0091::fake_music_MusicGen_25,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_3103059::fake_music_MusicGen_0258::11::2,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0258,asvspoof::LA_0091,generated_music::fake_music_generator_0258,simultaneous,10.0,0.1,0.1,0.1,3.0,-6.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3103059.flac|data\raw\fake_music_generated\fake_music_MusicGen_0290.wav,1,1,1,1,1,mix::LA_0091::fake_music_MusicGen_29,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_3103059::fake_music_MusicGen_0290::11::3,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0290,asvspoof::LA_0091,generated_music::fake_music_generator_0290,voice_then_music,15.0,0.25,0.5,0.25,-6.0,-3.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0269.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,1,1,1,1,mix::wavefake_1fc7aa::fake_music_AudioLDM2_24,mix::WF3::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0269::fake_music_AudioLDM2_0241::11::4,mix::wavefake::LJ008-0269::generated_music::fake_music_generator_0241,wavefake::LJ008-0269,generated_music::fake_music_generator_0241,music_then_voice,-15.0,0.5,1.0,0.5,-3.0,0.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8130994.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0087.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_8,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8130994::fake_music_AudioLDM2_0087::11::5,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0087,asvspoof::LA_0091,generated_music::fake_music_generator_0087,partial_overlap,-10.0,0.75,0.0,0.05,0.0,3.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0269.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,1,1,1,1,mix::wavefake_1fc7aa::fake_music_AudioLDM2_24,mix::WF3::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0269::fake_music_AudioLDM2_0241::11::6,mix::wavefake::LJ008-0269::generated_music::fake_music_generator_0241,wavefake::LJ008-0269,generated_music::fake_music_generator_0241,crossfade,-5.0,0.1,0.1,0.1,3.0,-6.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7598099.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_24,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_7598099::fake_music_AudioLDM2_0241::11::7,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0241,asvspoof::LA_0091,generated_music::fake_music_generator_0241,simultaneous,0.0,0.25,0.5,0.25,-6.0,-3.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3103059.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_24,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_3103059::fake_music_AudioLDM2_0241::11::8,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0241,asvspoof::LA_0091,generated_music::fake_music_generator_0241,voice_then_music,5.0,0.5,1.0,0.5,-3.0,0.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6094233.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0277.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_27,mix::A02::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_6094233::fake_music_AudioLDM2_0277::11::9,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0277,asvspoof::LA_0091,generated_music::fake_music_generator_0277,music_then_voice,10.0,0.75,0.0,0.05,0.0,3.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0365.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0091.wav,1,1,1,1,1,mix::wavefake_7ac9af::fake_music_AudioLDM2_9,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0365::fake_music_AudioLDM2_0091::11::10,mix::wavefake::LJ019-0365::generated_music::fake_music_generator_0091,wavefake::LJ019-0365,generated_music::fake_music_generator_0091,partial_overlap,15.0,0.1,0.1,0.1,3.0,-6.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5636788.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0161.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_16,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_5636788::fake_music_AudioLDM2_0161::11::11,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0161,asvspoof::LA_0091,generated_music::fake_music_generator_0161,crossfade,-15.0,0.25,0.5,0.25,-6.0,-3.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8897400.flac|data\raw\fake_music_generated\fake_music_MusicGen_0290.wav,1,1,1,1,1,mix::LA_0091::fake_music_MusicGen_29,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8897400::fake_music_MusicGen_0290::11::12,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0290,asvspoof::LA_0091,generated_music::fake_music_generator_0290,simultaneous,-10.0,0.5,1.0,0.5,-3.0,0.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9048829.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0181.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_18,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_9048829::fake_music_AudioLDM2_0181::11::13,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0181,asvspoof::LA_0091,generated_music::fake_music_generator_0181,voice_then_music,-5.0,0.75,0.0,0.05,0.0,3.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0365.wav|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,1,1,1,1,1,mix::wavefake_7ac9af::fake_music_MusicGen_19,mix::WF5::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0365::fake_music_MusicGen_0196::11::14,mix::wavefake::LJ019-0365::generated_music::fake_music_generator_0196,wavefake::LJ019-0365,generated_music::fake_music_generator_0196,music_then_voice,0.0,0.1,0.1,0.1,3.0,-6.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0269.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0297.wav,1,1,1,1,1,mix::wavefake_1fc7aa::fake_music_AudioLDM2_29,mix::WF3::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0269::fake_music_AudioLDM2_0297::11::15,mix::wavefake::LJ008-0269::generated_music::fake_music_generator_0297,wavefake::LJ008-0269,generated_music::fake_music_generator_0297,partial_overlap,5.0,0.25,0.5,0.25,-6.0,-3.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0297.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_29,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8722988::fake_music_AudioLDM2_0297::11::16,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0297,asvspoof::LA_0091,generated_music::fake_music_generator_0297,crossfade,10.0,0.5,1.0,0.5,-3.0,0.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0136.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0161.wav,1,1,1,1,1,mix::wavefake_f712ad::fake_music_AudioLDM2_16,mix::WF1::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ029-0136::fake_music_AudioLDM2_0161::11::17,mix::wavefake::LJ029-0136::generated_music::fake_music_generator_0161,wavefake::LJ029-0136,generated_music::fake_music_generator_0161,simultaneous,15.0,0.75,0.0,0.05,0.0,3.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0162.wav|data\raw\fake_music_generated\fake_music_MusicGen_0290.wav,1,1,1,1,1,mix::wavefake_d77bb8::fake_music_MusicGen_29,mix::WF7::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ029-0162::fake_music_MusicGen_0290::11::18,mix::wavefake::LJ029-0162::generated_music::fake_music_generator_0290,wavefake::LJ029-0162,generated_music::fake_music_generator_0290,voice_then_music,-15.0,0.1,0.1,0.1,3.0,-6.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6556926.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0007.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_0,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_6556926::fake_music_AudioLDM2_0007::11::19,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0007,asvspoof::LA_0091,generated_music::fake_music_generator_0007,music_then_voice,-10.0,0.25,0.5,0.25,-6.0,-3.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0420.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,1,1,1,1,mix::wavefake_d1c5a3::fake_music_AudioLDM2_24,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ016-0420::fake_music_AudioLDM2_0241::11::20,mix::wavefake::LJ016-0420::generated_music::fake_music_generator_0241,wavefake::LJ016-0420,generated_music::fake_music_generator_0241,partial_overlap,-5.0,0.5,1.0,0.5,-3.0,0.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0365.wav|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,1,1,1,1,1,mix::wavefake_7ac9af::fake_music_MusicGen_25,mix::WF5::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0365::fake_music_MusicGen_0258::11::21,mix::wavefake::LJ019-0365::generated_music::fake_music_generator_0258,wavefake::LJ019-0365,generated_music::fake_music_generator_0258,crossfade,0.0,0.75,0.0,0.05,0.0,3.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0136.wav|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,1,1,1,1,1,mix::wavefake_f712ad::fake_music_MusicGen_25,mix::WF1::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ029-0136::fake_music_MusicGen_0258::11::22,mix::wavefake::LJ029-0136::generated_music::fake_music_generator_0258,wavefake::LJ029-0136,generated_music::fake_music_generator_0258,simultaneous,5.0,0.1,0.1,0.1,3.0,-6.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0297.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_29,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8722988::fake_music_AudioLDM2_0297::11::23,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0297,asvspoof::LA_0091,generated_music::fake_music_generator_0297,voice_then_music,10.0,0.25,0.5,0.25,-6.0,-3.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8130994.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0007.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_0,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8130994::fake_music_AudioLDM2_0007::11::24,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0007,asvspoof::LA_0091,generated_music::fake_music_generator_0007,music_then_voice,15.0,0.5,1.0,0.5,-3.0,0.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6208966.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_24,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_6208966::fake_music_AudioLDM2_0241::11::25,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0241,asvspoof::LA_0091,generated_music::fake_music_generator_0241,partial_overlap,-15.0,0.75,0.0,0.05,0.0,3.0,cal_b,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0178.wav|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,1,1,1,1,1,mix::wavefake_bffad3::fake_music_MusicGen_25,mix::WF7::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0178::fake_music_MusicGen_0258::11::26,mix::wavefake::LJ048-0178::generated_music::fake_music_generator_0258,wavefake::LJ048-0178,generated_music::fake_music_generator_0258,crossfade,-10.0,0.1,0.1,0.1,3.0,-6.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8897400.flac|data\raw\fake_music_generated\fake_music_MusicGen_0104.wav,1,1,1,1,1,mix::LA_0091::fake_music_MusicGen_10,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8897400::fake_music_MusicGen_0104::11::27,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0104,asvspoof::LA_0091,generated_music::fake_music_generator_0104,simultaneous,-5.0,0.25,0.5,0.25,-6.0,-3.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7598099.flac|data\raw\fake_music_generated\fake_music_MusicGen_0278.wav,1,1,1,1,1,mix::LA_0091::fake_music_MusicGen_27,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_7598099::fake_music_MusicGen_0278::11::28,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0278,asvspoof::LA_0091,generated_music::fake_music_generator_0278,voice_then_music,0.0,0.5,1.0,0.5,-3.0,0.0,cal_b,none,fusion_calibration
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0227.wav,1,1,1,1,1,mix::LA_0091::fake_music_AudioLDM2_22,mix::A01::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8722988::fake_music_AudioLDM2_0227::11::29,mix::asvspoof::LA_0091::generated_music::fake_music_generator_0227,asvspoof::LA_0091,generated_music::fake_music_generator_0227,music_then_voice,5.0,0.75,0.0,0.05,0.0,3.0,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0039.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83699-0039,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0007.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83705-0007,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0002.flac,0,0,0,1,0,8842,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8842-302196-0002,libri::8842,libri::8842,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0029.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83705-0029,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0004.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83699-0004,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0026.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83705-0026,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0001.flac,0,0,0,1,0,8842,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8842-304647-0001,libri::8842,libri::8842,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0008.flac,0,0,0,1,0,8842,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8842-302196-0008,libri::8842,libri::8842,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0013.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83705-0013,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302201-0005.flac,0,0,0,1,0,8842,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8842-302201-0005,libri::8842,libri::8842,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0035.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83705-0035,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0033.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83699-0033,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0013.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83699-0013,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302201-0009.flac,0,0,0,1,0,8842,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8842-302201-0009,libri::8842,libri::8842,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302203-0002.flac,0,0,0,1,0,8842,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8842-302203-0002,libri::8842,libri::8842,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0011.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83699-0011,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac,0,0,0,1,0,8842,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8842-302196-0003,libri::8842,libri::8842,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0012.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83699-0012,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac,0,0,0,1,0,8842,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8842-304647-0013,libri::8842,libri::8842,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83705-0037,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0015.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83705-0015,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0006.flac,0,0,0,1,0,8842,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8842-302196-0006,libri::8842,libri::8842,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0021.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83699-0021,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0031.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83699-0031,libri::2428,libri::2428,,,,,,,,,cal_c,none,fusion_calibration
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0167.wav,1,1,0,1,0,wavefake_32b288,WF5,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ048-0167,wavefake::LJ048-0167,wavefake::LJ048-0167,,,,,,,,,cal_c,none,fusion_calibration
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0257.wav,0,0,0,1,0,wavefake_fac5a0,R,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ008-0257,wavefake::LJ008-0257,wavefake::LJ008-0257,,,,,,,,,cal_c,none,fusion_calibration
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0242.wav,1,1,0,1,0,wavefake_2a1cb2,WF2,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ050-0242,wavefake::LJ050-0242,wavefake::LJ050-0242,,,,,,,,,cal_c,none,fusion_calibration
