path,sha256,source,license,generator,split_group_id,training_role
C:\Users\lLrich\ai_voice_data_v12\files\87f6f5c45b7cad482fbb7d564072f30236aed9b7f0727e6c2c80d88942bbe317.wav,87f6f5c45b7cad482fbb7d564072f30236aed9b7f0727e6c2c80d88942bbe317,gtzan_real_v2,unknown,GTZAN_genre_2,gtzan::gtzan_v2_country.00085,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8801820573aaa07eb69fcc50a3ae0503551513656b9b28ed304b5a242b7edf62.wav,8801820573aaa07eb69fcc50a3ae0503551513656b9b28ed304b5a242b7edf62,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0032,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\88311ab6747f912f7c350c523ef0fe4b39db4092ec05ffb44cb0d86b1a8d4c8d.flac,88311ab6747f912f7c350c523ef0fe4b39db4092ec05ffb44cb0d86b1a8d4c8d,asvspoof2019,unknown,A01,asvspoof::LA_0095,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\886a4273420991352bb840737079de7ea626b9718e1c2de16da998c9fdf0b6e7.mp3,886a4273420991352bb840737079de7ea626b9718e1c2de16da998c9fdf0b6e7,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::a82306a7ad719931,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\887db14b2da5c9b402724af38809586850949ec8aade309eaa66e56e03fc7f53.wav,887db14b2da5c9b402724af38809586850949ec8aade309eaa66e56e03fc7f53,mlaad_tiny_matched,M-AILABS original corpus license (see MLAAD LICENSE),MLAAD_original,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000014,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\88979a84dccfb504f0f5debf7d877ef8a9e7205bf3e35c048b1017fdaad71fa8.flac,88979a84dccfb504f0f5debf7d877ef8a9e7205bf3e35c048b1017fdaad71fa8,librispeech_dev,unknown,LibriSpeech,libri::1673,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\88c410fe1a37aaffe4333e3c577281ac938c04eaf3d258f57c375a84cc87f52c.mp3,88c410fe1a37aaffe4333e3c577281ac938c04eaf3d258f57c375a84cc87f52c,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,Echoes::acestep,echoes_fma::145816,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\88d61dd130f028217b3e1ee133b09bc63fbc330a1a00c42f2ebe649d3ea2f8bd.wav,88d61dd130f028217b3e1ee133b09bc63fbc330a1a00c42f2ebe649d3ea2f8bd,mlaad_tiny_matched,M-AILABS original corpus license (see MLAAD LICENSE),MLAAD_original,mlaad_tiny::en::hunters_space_07_f000081,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\88f074f6be38079b62515da4c5dce34a5413df659c71db97c5c4cc56304558f9.mp3,88f074f6be38079b62515da4c5dce34a5413df659c71db97c5c4cc56304558f9,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::c9ea5bc566da6fe4,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\892b06be396c4f633ee20adbb8ddd591a19690cbf6775d32eb122abb01919801.flac,892b06be396c4f633ee20adbb8ddd591a19690cbf6775d32eb122abb01919801,asvspoof2019,unknown,A01,asvspoof::LA_0090,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8930637b0036ff47d5f3063b2b8798e4455ab9014746132a46153fe5697360af.wav,8930637b0036ff47d5f3063b2b8798e4455ab9014746132a46153fe5697360af,gtzan_real_v2,unknown,GTZAN_genre_7,gtzan::gtzan_v2_pop.00025,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\895833a244ed546531495c2fede468cea7b7b0278255904cf33795b6bcbc19ae.wav,895833a244ed546531495c2fede468cea7b7b0278255904cf33795b6bcbc19ae,gtzan_real_v2,unknown,GTZAN_genre_4,gtzan::gtzan_v2_hiphop.00094,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\89626ad044efc8196511c7b2eb4882486389af65c238ea43bce616b53e45c004.flac,89626ad044efc8196511c7b2eb4882486389af65c238ea43bce616b53e45c004,asvspoof2019,unknown,bonafide,asvspoof::LA_0093,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8991f54c80c3df469e7375dea711c149cf66dc5e3515f9ef7697d9bf65e866d1.wav,8991f54c80c3df469e7375dea711c149cf66dc5e3515f9ef7697d9bf65e866d1,wavefake_ajay,unknown,WF4,wavefake::LJ008-0272,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\89a31a5f201d547de9e4d741a6c2baa68ac2cf9e2a217f98002dde155aa66e30.wav,89a31a5f201d547de9e4d741a6c2baa68ac2cf9e2a217f98002dde155aa66e30,gtzan_real_v2,unknown,GTZAN_genre_8,gtzan::gtzan_v2_reggae.00058,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\89a5758f32fa730ff18f7147ab32d948ffb345fc3586bc0d764e1fa499577f6e.wav,89a5758f32fa730ff18f7147ab32d948ffb345fc3586bc0d764e1fa499577f6e,wavefake_ajay,unknown,WF5,wavefake::LJ028-0378,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\89a5758f32fa730ff18f7147ab32d948ffb345fc3586bc0d764e1fa499577f6e.wav,89a5758f32fa730ff18f7147ab32d948ffb345fc3586bc0d764e1fa499577f6e,wavefake_ajay,unknown,WF1,wavefake::LJ028-0378,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\89fae3e27b0ad4f92c3d084756b5ba10731c1f7f60ab3f497ef02eebb9d8f3f4.mp3,89fae3e27b0ad4f92c3d084756b5ba10731c1f7f60ab3f497ef02eebb9d8f3f4,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::107,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\89fdc53b7b1e1ffe830c04c871a22cf1afb63e27275832533609cf8fa6706735.flac,89fdc53b7b1e1ffe830c04c871a22cf1afb63e27275832533609cf8fa6706735,asvspoof2019,unknown,A01,asvspoof::LA_0084,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8a00fa247c94a023b8f74c33f8407cef490d8127dcb97c3fd4a24e7958284789.wav,8a00fa247c94a023b8f74c33f8407cef490d8127dcb97c3fd4a24e7958284789,wavefake_ajay,unknown,WF6,wavefake::LJ009-0268,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8a015a7e8e3c0961c842586b05990d151a2f69a504241fceb8787c4a2f6c0580.flac,8a015a7e8e3c0961c842586b05990d151a2f69a504241fceb8787c4a2f6c0580,asvspoof2019,unknown,bonafide,asvspoof::LA_0097,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8a63930ba67f8936a77dc53a2327141f7f6281c0d68bf5e624af5938c9a01829.wav,8a63930ba67f8936a77dc53a2327141f7f6281c0d68bf5e624af5938c9a01829,wavefake_ajay,unknown,WF1,wavefake::LJ002-0043,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8a71ba0a38a18ad804089b08269a995da06f60307ff13b556ae404dbc312cfac.wav,8a71ba0a38a18ad804089b08269a995da06f60307ff13b556ae404dbc312cfac,gtzan_real_v2,unknown,GTZAN_genre_4,gtzan::gtzan_v2_hiphop.00092,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8a8b5a723d152af9c47c1d6438dd2f50c48a2700d799d96f54809b0f98995ea9.wav,8a8b5a723d152af9c47c1d6438dd2f50c48a2700d799d96f54809b0f98995ea9,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00080,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8a9ac0f4b75adb60b634af228bc68fecaca75d4d3850003b1acb44f32a619e70.flac,8a9ac0f4b75adb60b634af228bc68fecaca75d4d3850003b1acb44f32a619e70,asvspoof2019,unknown,A01,asvspoof::LA_0082,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8add3a7d1add1e157ce5de91be72372773b1ad2779742532c4f0ad1c7316f2a4.wav,8add3a7d1add1e157ce5de91be72372773b1ad2779742532c4f0ad1c7316f2a4,gtzan_real_v2,unknown,GTZAN_genre_1,gtzan::gtzan_v2_classical.00000,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8aec590d3f65206356b847e0221814642710f15a000fdae1d36411d944f55b75.wav,8aec590d3f65206356b847e0221814642710f15a000fdae1d36411d944f55b75,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::Microsoft VibeVoice 1.5B,mlaad_tiny::en::dorothy_and_wizard_oz_15_f000058,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8aff414ea7c8f908d88e99409597fcac7abe036e46663f6ad5e8b989f38bb087.flac,8aff414ea7c8f908d88e99409597fcac7abe036e46663f6ad5e8b989f38bb087,librispeech_dev,unknown,LibriSpeech,libri::3536,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8b1bc5735f603b6e67f2d4af7a6074f210a28aac203a0093f49f1d307ae9bf9d.wav,8b1bc5735f603b6e67f2d4af7a6074f210a28aac203a0093f49f1d307ae9bf9d,gtzan_real_v2,unknown,GTZAN_genre_9,gtzan::gtzan_v2_rock.00088,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8b217d43c99a8fbb000b8296848b03038d95df5bf8a4140c7f99eb8001c250c3.wav,8b217d43c99a8fbb000b8296848b03038d95df5bf8a4140c7f99eb8001c250c3,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::03,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8b22f8805b3721198f8b739a9fccd1ab2c401c4cbbf3538f46d2fea6d4650adc.mp3,8b22f8805b3721198f8b739a9fccd1ab2c401c4cbbf3538f46d2fea6d4650adc,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc/3.0/,mtg_jamendo_cc::real,jamendo::artist::95463db3ed97654c,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8b2a0cd2a9a262dd7acbd0f935b1e4cadbb0b350e0b1557972d9f97ee703b560.mp3,8b2a0cd2a9a262dd7acbd0f935b1e4cadbb0b350e0b1557972d9f97ee703b560,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc/3.0/,mtg_jamendo_cc::real,jamendo::artist::8acbb9898525dc87,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8b5e28df17808b14fcad2058227270c19dba2fde3c0dfea811dc6f1d26a554be.mp3,8b5e28df17808b14fcad2058227270c19dba2fde3c0dfea811dc6f1d26a554be,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::14,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8b62287436a0966de76ff489f952159170bc703efe96fa18b2a21035053a38b3.wav,8b62287436a0966de76ff489f952159170bc703efe96fa18b2a21035053a38b3,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::f5-tts,mlaad_tiny::en::dorothy_and_wizard_oz_06_f000068,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8b905c09c09e299e6a10e747639d35a89aef85cd194dcb1b475b3589a53bdcb6.mp3,8b905c09c09e299e6a10e747639d35a89aef85cd194dcb1b475b3589a53bdcb6,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::audioldm,echoes_fma::5289,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8bb06cd41c59dae1fbd0d8410283b3a509c733c05ea4a46a31957b0b851fc84d.mp3,8bb06cd41c59dae1fbd0d8410283b3a509c733c05ea4a46a31957b0b851fc84d,sonics_official,CC BY-NC 4.0,SONICS::udio-30s,sonics::9307,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8bb79cdf439a8d9188fe5607e41c0924bc2e0431c74f1ec8e3159796fad27df6.wav,8bb79cdf439a8d9188fe5607e41c0924bc2e0431c74f1ec8e3159796fad27df6,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::05,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8bbffa4c942ffd9158987c5cdc8619df63ce01224aef02291b4cf2d0fa029dc9.mp3,8bbffa4c942ffd9158987c5cdc8619df63ce01224aef02291b4cf2d0fa029dc9,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3,sonics::9372,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8bc883e841166f142801775b79e1f67eb912b7675e0dd719025b350b808de21c.mp3,8bc883e841166f142801775b79e1f67eb912b7675e0dd719025b350b808de21c,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc/3.0/,mtg_jamendo_cc::real,jamendo::artist::693703d45b22e172,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8bdd6b8269da2dbe85b11352b39868adea71a112c809b61e0dd4eebc252f1eb6.wav,8bdd6b8269da2dbe85b11352b39868adea71a112c809b61e0dd4eebc252f1eb6,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00043,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8bddb19aa4e812c735ce49e2c89dd8c9345cc29f3fdac5c30ecdd3129fd0d947.wav,8bddb19aa4e812c735ce49e2c89dd8c9345cc29f3fdac5c30ecdd3129fd0d947,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0024,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8c07fccc0392da6c98dadce3108362146fcce0a3299e0cf2077bac0de8bacee3.mp3,8c07fccc0392da6c98dadce3108362146fcce0a3299e0cf2077bac0de8bacee3,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::producer,echoes_fma::140324,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8c0cc7a3ab36635476eea4230e6d9cd0eaa4a9883eaee602d90f40570fcd53ae.mp3,8c0cc7a3ab36635476eea4230e6d9cd0eaa4a9883eaee602d90f40570fcd53ae,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::udio,echoes_fma::143051,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8c1df08469c279df34c1df5944fddb7e34e9fca05298eb32b54f512023f19beb.mp3,8c1df08469c279df34c1df5944fddb7e34e9fca05298eb32b54f512023f19beb,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::431b0c7b058a827f,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8c7522c78bd8e477d55abc3759106e3d4d161cb9c49ea93628003d1d57369139.flac,8c7522c78bd8e477d55abc3759106e3d4d161cb9c49ea93628003d1d57369139,asvspoof2019,unknown,A02,asvspoof::LA_0084,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8c8c9722dcb6b226738176db0c25a2f5e473df2bc63bb5121f3f4b385318c7b7.flac,8c8c9722dcb6b226738176db0c25a2f5e473df2bc63bb5121f3f4b385318c7b7,asvspoof2019,unknown,A02,asvspoof::LA_0087,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8c8f612a0a9f52bab9b8c10d490d10edfffa40fff86f09e4ff5e1b9faf766aae.wav,8c8f612a0a9f52bab9b8c10d490d10edfffa40fff86f09e4ff5e1b9faf766aae,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::02,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8c9a1cc1f5820233ea255fb478156824da7036fc9ac87525960afcc19daa5057.mp3,8c9a1cc1f5820233ea255fb478156824da7036fc9ac87525960afcc19daa5057,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::stableaudio,echoes_fma::123920,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8cb5c14f8c88d74d0b24d3e2e3db62fa85fcfbae7d33594314324daee70510a2.wav,8cb5c14f8c88d74d0b24d3e2e3db62fa85fcfbae7d33594314324daee70510a2,wavefake_ajay,unknown,WF5,wavefake::LJ008-0238,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8cbe1b57d9f6dce7682b38b5421f62722ca2282f66979016f30d7a64d33575e6.mp3,8cbe1b57d9f6dce7682b38b5421f62722ca2282f66979016f30d7a64d33575e6,mtg_jamendo_cc,http://creativecommons.org/licenses/by/3.0/,mtg_jamendo_cc::real,jamendo::artist::a5610ea2e042bc6c,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8cda6f363c338a4860349a5eac03e0c0164902cbd5133829de58f25b256ae68a.wav,8cda6f363c338a4860349a5eac03e0c0164902cbd5133829de58f25b256ae68a,gtzan_real_v2,unknown,GTZAN_genre_0,gtzan::gtzan_v2_blues.00044,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8cdb4d31abdd27a53e4b8d8a5c77c620a25b762149197cb8a340e0febe5ea933.wav,8cdb4d31abdd27a53e4b8d8a5c77c620a25b762149197cb8a340e0febe5ea933,gtzan_real_v2,unknown,GTZAN_genre_5,gtzan::gtzan_v2_jazz.00032,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8cfa48ee4515f40d1ac1329b532e4421f56b471d592b5c7d0acc1b173e633876.wav,8cfa48ee4515f40d1ac1329b532e4421f56b471d592b5c7d0acc1b173e633876,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::03,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8d1845594206a9d6a3d40321bb351319fd119a98bb352d9ee734860332217295.flac,8d1845594206a9d6a3d40321bb351319fd119a98bb352d9ee734860332217295,asvspoof2019,unknown,A01,asvspoof::LA_0096,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8d3bdfd4befab11e2dab11fe4c778feeb5799946dbc2d313c0c5648bfc0ac362.wav,8d3bdfd4befab11e2dab11fe4c778feeb5799946dbc2d313c0c5648bfc0ac362,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::01,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8d3d6a8816569e2b7f493e9e81d00e7a980ce8be280a96b95d1709b68922661e.mp3,8d3d6a8816569e2b7f493e9e81d00e7a980ce8be280a96b95d1709b68922661e,mtg_jamendo_cc,http://creativecommons.org/licenses/by/3.0/,mtg_jamendo_cc::real,jamendo::artist::775fd689350c935f,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8d50fdb6c1ad8bd17deea5ecd9da2392ddd7404e5dc3dc256ce628485041f823.wav,8d50fdb6c1ad8bd17deea5ecd9da2392ddd7404e5dc3dc256ce628485041f823,wavefake_ajay,unknown,WF3,wavefake::LJ019-0334,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8d6b2b1da3a09e28af79f083bb647bb9f84879ab417185d380c7397ea001c114.mp3,8d6b2b1da3a09e28af79f083bb647bb9f84879ab417185d380c7397ea001c114,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3,sonics::9224,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8d6eaf2e7efde11cc2c90bffa71b82bb527fa40059559ebc690a70547691ea0b.flac,8d6eaf2e7efde11cc2c90bffa71b82bb527fa40059559ebc690a70547691ea0b,asvspoof2019,unknown,bonafide,asvspoof::LA_0081,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8d9f34078e6da6759c29f91c75d33ceba7189239fe2fb2aa89a4a58818ff1d3b.flac,8d9f34078e6da6759c29f91c75d33ceba7189239fe2fb2aa89a4a58818ff1d3b,asvspoof2019,unknown,bonafide,asvspoof::LA_0096,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8dd9e582228f0433cb22a571cc8f72add4b2901ce0f2ecbf536e955447c32c9c.wav,8dd9e582228f0433cb22a571cc8f72add4b2901ce0f2ecbf536e955447c32c9c,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::03,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8dee09e9d689a8e112136f88df4fbaef4f17a33481fba680b69231d6ad42ecf6.mp3,8dee09e9d689a8e112136f88df4fbaef4f17a33481fba680b69231d6ad42ecf6,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::c89c1e4ec272077e,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8e00599659c75a55eadc254069a92bcfedb75b7e92e91034fbc79f9dbf33f8c4.flac,8e00599659c75a55eadc254069a92bcfedb75b7e92e91034fbc79f9dbf33f8c4,librispeech_dev,unknown,LibriSpeech,libri::3576,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8e301305985cf6d26bfe0abfb76b60adb29df962d91071985b5dc65eba0cdd4e.wav,8e301305985cf6d26bfe0abfb76b60adb29df962d91071985b5dc65eba0cdd4e,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::01,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8e316174b8960f7118a78e032cc1c48e0f98af5fdac862c141c0bde304cceb90.mp3,8e316174b8960f7118a78e032cc1c48e0f98af5fdac862c141c0bde304cceb90,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,Echoes::mubert,echoes_fma::71505,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8e39c89045706259ee28c7d1727d588173e0e1622b67a8a603b9c262f96d337f.mp3,8e39c89045706259ee28c7d1727d588173e0e1622b67a8a603b9c262f96d337f,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3,sonics::9848,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8e40bf8d67f4fd83e51f949f8249f691bb51407d9889ea9800b4d83d96b96339.mp3,8e40bf8d67f4fd83e51f949f8249f691bb51407d9889ea9800b4d83d96b96339,sonics_official,CC BY-NC 4.0,SONICS::udio-30s,sonics::9264,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8e6066f0ade08ac3953e831e0a202ebdef40f1947c962934bbbabe69c0641aa2.wav,8e6066f0ade08ac3953e831e0a202ebdef40f1947c962934bbbabe69c0641aa2,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00088,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8e8edecf922fe0a30328a23f0e73555ee11c904b267a2aa43002ea460f13c6d4.mp3,8e8edecf922fe0a30328a23f0e73555ee11c904b267a2aa43002ea460f13c6d4,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/2.5/,mtg_jamendo_cc::real,jamendo::artist::d344f0dc8efa1ce7,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8eabbb61272809eff23245ab9138469ed7ecb31f122e9c761ff67ba25e0c877e.flac,8eabbb61272809eff23245ab9138469ed7ecb31f122e9c761ff67ba25e0c877e,asvspoof2019,unknown,A01,asvspoof::LA_0080,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8ec470a71b945327761f7a9001a0195ad32c29ec012c16ec86914f14ba60e05d.wav,8ec470a71b945327761f7a9001a0195ad32c29ec012c16ec86914f14ba60e05d,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::02,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8ece32b272d07ecf176400464dc3cb3f4aa0c9be308b2d6bc9e43f9e4969b2ee.wav,8ece32b272d07ecf176400464dc3cb3f4aa0c9be308b2d6bc9e43f9e4969b2ee,gtzan_real_v2,unknown,GTZAN_genre_4,gtzan::gtzan_v2_hiphop.00096,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8efa75ba9c1eef1577697e10e5df00559e9de5a7e5336b678b8e800ca0d2d76a.wav,8efa75ba9c1eef1577697e10e5df00559e9de5a7e5336b678b8e800ca0d2d76a,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00067,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8f2aa1fc6e1818530ecef91bed27950b782956d6ea9d0793c79a118c30bb6cc4.mp3,8f2aa1fc6e1818530ecef91bed27950b782956d6ea9d0793c79a118c30bb6cc4,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3,sonics::9094,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8f4e2153d74fd4fa91d3f03c6a9eaeeb04c5b02151cdb10d52104afc2ce0ad11.mp3,8f4e2153d74fd4fa91d3f03c6a9eaeeb04c5b02151cdb10d52104afc2ce0ad11,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/2.0/at/,mtg_jamendo_cc::real,jamendo::artist::57e0b586eaa14a32,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8f5bd2fe1d7f9a539adb09bbe56b892a777a4bf2a01792b2fbaef6fddc80cd49.flac,8f5bd2fe1d7f9a539adb09bbe56b892a777a4bf2a01792b2fbaef6fddc80cd49,librispeech_dev,unknown,LibriSpeech,libri::652,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8f756ee23b553baf28f317cc8a1ad11041b5fb029ba738fbf3f23958f7e8d4a7.wav,8f756ee23b553baf28f317cc8a1ad11041b5fb029ba738fbf3f23958f7e8d4a7,gtzan_real_v2,unknown,GTZAN_genre_8,gtzan::gtzan_v2_reggae.00001,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8f82dbc06debbcf5a5495c238a8efac207eaf9518151227926b6a9c121fab24f.flac,8f82dbc06debbcf5a5495c238a8efac207eaf9518151227926b6a9c121fab24f,asvspoof2019,unknown,A01,asvspoof::LA_0095,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8fc62737ca803d55e7510b227db75ccf13cafed03d54e9a2e4ba4670732e1753.mp3,8fc62737ca803d55e7510b227db75ccf13cafed03d54e9a2e4ba4670732e1753,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::25,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8fede6fc6c53a072f7131154d62ed77559ffc9b23f25e94fc94ded10931f0c85.flac,8fede6fc6c53a072f7131154d62ed77559ffc9b23f25e94fc94ded10931f0c85,asvspoof2019,unknown,bonafide,asvspoof::LA_0096,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\8fef5aa0807d145e57c5a4befdc729cf3f185cfcc41c64fee7ead7cb1876b629.wav,8fef5aa0807d145e57c5a4befdc729cf3f185cfcc41c64fee7ead7cb1876b629,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::03,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\9004ab458e0a0f0509f0deb10fd788d1a94f6eb76da93d6f2d0aacf11a3e575a.wav,9004ab458e0a0f0509f0deb10fd788d1a94f6eb76da93d6f2d0aacf11a3e575a,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\900d88fe3e223ca211ce3cc85b994297514e51658534cab8bbaf5aa41d32f744.wav,900d88fe3e223ca211ce3cc85b994297514e51658534cab8bbaf5aa41d32f744,gtzan_real_v2,unknown,GTZAN_genre_2,gtzan::gtzan_v2_country.00080,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\902f180ec70628beaea318b14e48395ecd89ce4705a0468c279f366a6d58806c.wav,902f180ec70628beaea318b14e48395ecd89ce4705a0468c279f366a6d58806c,wavefake_ajay,unknown,WF6,wavefake::LJ019-0343,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\9032a9bd56554ddac04a19e681a3ca968b6ace889ec8495772ecf5bc9300dbe3.wav,9032a9bd56554ddac04a19e681a3ca968b6ace889ec8495772ecf5bc9300dbe3,gtzan_real_v2,unknown,GTZAN_genre_2,gtzan::gtzan_v2_country.00083,v12_student_train
