path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db,v13_role,source_path,sha256,competition_use_status,generator_version,language,speaker,track,content_group,split_group,augmentation,seed
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\9e3080adc5722a78d46c08a448180d119b6494ae2438ffa2211b7f7fcec366a4.mp3,0,0,0,0,1,jamendo_artist_4c90baadb096fdb3,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1110300,jamendo::artist::4c90baadb096fdb3,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,9e3080adc5722a78d46c08a448180d119b6494ae2438ffa2211b7f7fcec366a4,mtg_jamendo_cc::track::jamendo_1110300,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1110300.low.mp3,9e3080adc5722a78d46c08a448180d119b6494ae2438ffa2211b7f7fcec366a4,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_4c90baadb096fdb3,jamendo_1110300,jamendo_1110300,jamendo::artist::4c90baadb096fdb3,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\38681f73b1fa0585ba9301f96afdd4df584c64d20ea2ee6945b7f5e81ed60665.mp3,0,0,0,0,1,jamendo_artist_99ea13593d174bce,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1110500,jamendo::artist::99ea13593d174bce,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,38681f73b1fa0585ba9301f96afdd4df584c64d20ea2ee6945b7f5e81ed60665,mtg_jamendo_cc::track::jamendo_1110500,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1110500.low.mp3,38681f73b1fa0585ba9301f96afdd4df584c64d20ea2ee6945b7f5e81ed60665,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_99ea13593d174bce,jamendo_1110500,jamendo_1110500,jamendo::artist::99ea13593d174bce,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\306872056f70042c07930b793406f46dbea28786c755f2011ff0a5460cb63c49.mp3,0,0,0,0,1,jamendo_artist_bfef35ef2390d5a5,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1114500,jamendo::artist::bfef35ef2390d5a5,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,306872056f70042c07930b793406f46dbea28786c755f2011ff0a5460cb63c49,mtg_jamendo_cc::track::jamendo_1114500,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1114500.low.mp3,306872056f70042c07930b793406f46dbea28786c755f2011ff0a5460cb63c49,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_bfef35ef2390d5a5,jamendo_1114500,jamendo_1114500,jamendo::artist::bfef35ef2390d5a5,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\dcdc92b5416e7275c719eb73592101651ea23d600357dbbc21037af6e027161e.mp3,0,0,0,0,1,jamendo_artist_6c126b6d06cc12e4,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1115400,jamendo::artist::6c126b6d06cc12e4,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,dcdc92b5416e7275c719eb73592101651ea23d600357dbbc21037af6e027161e,mtg_jamendo_cc::track::jamendo_1115400,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1115400.low.mp3,dcdc92b5416e7275c719eb73592101651ea23d600357dbbc21037af6e027161e,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_6c126b6d06cc12e4,jamendo_1115400,jamendo_1115400,jamendo::artist::6c126b6d06cc12e4,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\c4a50b13b6aa1d78b5bf2f4a3d4a4cce15d414e12dd6cbc57b91979327a2afb3.mp3,0,0,0,0,1,jamendo_artist_eb6460fb9222e129,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_111600,jamendo::artist::eb6460fb9222e129,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,c4a50b13b6aa1d78b5bf2f4a3d4a4cce15d414e12dd6cbc57b91979327a2afb3,mtg_jamendo_cc::track::jamendo_111600,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\111600.low.mp3,c4a50b13b6aa1d78b5bf2f4a3d4a4cce15d414e12dd6cbc57b91979327a2afb3,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_eb6460fb9222e129,jamendo_111600,jamendo_111600,jamendo::artist::eb6460fb9222e129,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\3e68de36c9345d6d93b25a782a3eee4790615a5436a5fe2bcb24b74a9b368d8c.mp3,0,0,0,0,1,jamendo_artist_59c672510e4bc3d3,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1116400,jamendo::artist::59c672510e4bc3d3,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,3e68de36c9345d6d93b25a782a3eee4790615a5436a5fe2bcb24b74a9b368d8c,mtg_jamendo_cc::track::jamendo_1116400,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1116400.low.mp3,3e68de36c9345d6d93b25a782a3eee4790615a5436a5fe2bcb24b74a9b368d8c,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_59c672510e4bc3d3,jamendo_1116400,jamendo_1116400,jamendo::artist::59c672510e4bc3d3,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\73fb70f0d7ef8311e94c2b08f99747ad60c2927cb766324c0052f3b8bd868cfd.mp3,0,0,0,0,1,jamendo_artist_996f9790b5d75494,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1118600,jamendo::artist::996f9790b5d75494,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,73fb70f0d7ef8311e94c2b08f99747ad60c2927cb766324c0052f3b8bd868cfd,mtg_jamendo_cc::track::jamendo_1118600,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1118600.low.mp3,73fb70f0d7ef8311e94c2b08f99747ad60c2927cb766324c0052f3b8bd868cfd,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_996f9790b5d75494,jamendo_1118600,jamendo_1118600,jamendo::artist::996f9790b5d75494,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\b136667c089abe148706cf4cc1d142cc005a2a74181d6a330f86e93fa0620c62.mp3,0,0,0,0,1,jamendo_artist_e537f674fc08bd52,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1121400,jamendo::artist::e537f674fc08bd52,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,b136667c089abe148706cf4cc1d142cc005a2a74181d6a330f86e93fa0620c62,mtg_jamendo_cc::track::jamendo_1121400,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1121400.low.mp3,b136667c089abe148706cf4cc1d142cc005a2a74181d6a330f86e93fa0620c62,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_e537f674fc08bd52,jamendo_1121400,jamendo_1121400,jamendo::artist::e537f674fc08bd52,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\a2eccf527777a16cbc7b26dd03c22dc69621d760b0db39221f5cbd7d10d19f92.mp3,0,0,0,0,1,jamendo_artist_b15034ac77a398ff,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1123300,jamendo::artist::b15034ac77a398ff,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,a2eccf527777a16cbc7b26dd03c22dc69621d760b0db39221f5cbd7d10d19f92,mtg_jamendo_cc::track::jamendo_1123300,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1123300.low.mp3,a2eccf527777a16cbc7b26dd03c22dc69621d760b0db39221f5cbd7d10d19f92,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_b15034ac77a398ff,jamendo_1123300,jamendo_1123300,jamendo::artist::b15034ac77a398ff,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\d2f339927bc5f6d49563d4201f378a17f788bfb0eea54b522e38b96b10620822.mp3,0,0,0,0,1,jamendo_artist_5ad8ac57b465d9a0,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1124800,jamendo::artist::5ad8ac57b465d9a0,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,d2f339927bc5f6d49563d4201f378a17f788bfb0eea54b522e38b96b10620822,mtg_jamendo_cc::track::jamendo_1124800,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1124800.low.mp3,d2f339927bc5f6d49563d4201f378a17f788bfb0eea54b522e38b96b10620822,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_5ad8ac57b465d9a0,jamendo_1124800,jamendo_1124800,jamendo::artist::5ad8ac57b465d9a0,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\2013c85db3c7b1788d4976db3134b3573cbe734282a088d285465127ffca614b.mp3,0,0,0,0,1,jamendo_artist_d17a88c7d70a5702,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1125100,jamendo::artist::d17a88c7d70a5702,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,2013c85db3c7b1788d4976db3134b3573cbe734282a088d285465127ffca614b,mtg_jamendo_cc::track::jamendo_1125100,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1125100.low.mp3,2013c85db3c7b1788d4976db3134b3573cbe734282a088d285465127ffca614b,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_d17a88c7d70a5702,jamendo_1125100,jamendo_1125100,jamendo::artist::d17a88c7d70a5702,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\11b86e68f388084d42a70e562ca31854598b7daa7e51a97f4b6ec40552e6ec80.mp3,0,0,0,0,1,jamendo_artist_d373a3beeb11258b,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1129800,jamendo::artist::d373a3beeb11258b,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,11b86e68f388084d42a70e562ca31854598b7daa7e51a97f4b6ec40552e6ec80,mtg_jamendo_cc::track::jamendo_1129800,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1129800.low.mp3,11b86e68f388084d42a70e562ca31854598b7daa7e51a97f4b6ec40552e6ec80,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_d373a3beeb11258b,jamendo_1129800,jamendo_1129800,jamendo::artist::d373a3beeb11258b,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\11a7e2ff3d214cefec95de43ee428dc2081bb057cd8eb2bfe17cb98c729ac7b3.mp3,0,0,0,0,1,jamendo_artist_accbf2a9f00e8a99,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1131100,jamendo::artist::accbf2a9f00e8a99,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,11a7e2ff3d214cefec95de43ee428dc2081bb057cd8eb2bfe17cb98c729ac7b3,mtg_jamendo_cc::track::jamendo_1131100,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1131100.low.mp3,11a7e2ff3d214cefec95de43ee428dc2081bb057cd8eb2bfe17cb98c729ac7b3,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_accbf2a9f00e8a99,jamendo_1131100,jamendo_1131100,jamendo::artist::accbf2a9f00e8a99,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\1f2760192006ba9ad7eb7b274d45d5cf1b6b5488e2823064c87540e414c705c4.mp3,0,0,0,0,1,jamendo_artist_af6ac63d97be4c76,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_114200,jamendo::artist::af6ac63d97be4c76,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,1f2760192006ba9ad7eb7b274d45d5cf1b6b5488e2823064c87540e414c705c4,mtg_jamendo_cc::track::jamendo_114200,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\114200.low.mp3,1f2760192006ba9ad7eb7b274d45d5cf1b6b5488e2823064c87540e414c705c4,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_af6ac63d97be4c76,jamendo_114200,jamendo_114200,jamendo::artist::af6ac63d97be4c76,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\00c8ac23aa5f5a6311847dd70dea551a2776a234eec62018aa808f9e35a6ccc1.mp3,0,0,0,0,1,jamendo_artist_0af027fd234868d8,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1149700,jamendo::artist::0af027fd234868d8,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,00c8ac23aa5f5a6311847dd70dea551a2776a234eec62018aa808f9e35a6ccc1,mtg_jamendo_cc::track::jamendo_1149700,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1149700.low.mp3,00c8ac23aa5f5a6311847dd70dea551a2776a234eec62018aa808f9e35a6ccc1,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_0af027fd234868d8,jamendo_1149700,jamendo_1149700,jamendo::artist::0af027fd234868d8,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\90a5765146cb48022365689c79034ea5800937e2a12ec4293eedea2b2796c773.mp3,0,0,0,0,1,jamendo_artist_9f182c1b1a18370d,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1150900,jamendo::artist::9f182c1b1a18370d,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,90a5765146cb48022365689c79034ea5800937e2a12ec4293eedea2b2796c773,mtg_jamendo_cc::track::jamendo_1150900,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1150900.low.mp3,90a5765146cb48022365689c79034ea5800937e2a12ec4293eedea2b2796c773,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_9f182c1b1a18370d,jamendo_1150900,jamendo_1150900,jamendo::artist::9f182c1b1a18370d,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\220b07d27485bcbb975216f78ec23474d78f653fe05b18c41e8c618ffbd6455e.mp3,0,0,0,0,1,jamendo_artist_482105d12ccd4681,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1155000,jamendo::artist::482105d12ccd4681,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,220b07d27485bcbb975216f78ec23474d78f653fe05b18c41e8c618ffbd6455e,mtg_jamendo_cc::track::jamendo_1155000,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1155000.low.mp3,220b07d27485bcbb975216f78ec23474d78f653fe05b18c41e8c618ffbd6455e,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_482105d12ccd4681,jamendo_1155000,jamendo_1155000,jamendo::artist::482105d12ccd4681,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\8f27e9c2c1d49a8b64da08610da56267409df8834fd780cb3f4e1dff690cfb60.mp3,0,0,0,0,1,jamendo_artist_1453a43356e25772,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1156400,jamendo::artist::1453a43356e25772,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.0/fr/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,8f27e9c2c1d49a8b64da08610da56267409df8834fd780cb3f4e1dff690cfb60,mtg_jamendo_cc::track::jamendo_1156400,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1156400.low.mp3,8f27e9c2c1d49a8b64da08610da56267409df8834fd780cb3f4e1dff690cfb60,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_1453a43356e25772,jamendo_1156400,jamendo_1156400,jamendo::artist::1453a43356e25772,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\507b356754395d63b462f103022b4657cf8900c7661efe09146bfdb1ce9fd485.mp3,0,0,0,0,1,jamendo_artist_2f7f05589560afbd,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1157600,jamendo::artist::2f7f05589560afbd,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,507b356754395d63b462f103022b4657cf8900c7661efe09146bfdb1ce9fd485,mtg_jamendo_cc::track::jamendo_1157600,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1157600.low.mp3,507b356754395d63b462f103022b4657cf8900c7661efe09146bfdb1ce9fd485,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_2f7f05589560afbd,jamendo_1157600,jamendo_1157600,jamendo::artist::2f7f05589560afbd,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\3e6f69cb7d439ba3a5303c442f5cee558b19051577e2b0f19347be8297300398.mp3,0,0,0,0,1,jamendo_artist_760e9be106d41463,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1158200,jamendo::artist::760e9be106d41463,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,3e6f69cb7d439ba3a5303c442f5cee558b19051577e2b0f19347be8297300398,mtg_jamendo_cc::track::jamendo_1158200,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1158200.low.mp3,3e6f69cb7d439ba3a5303c442f5cee558b19051577e2b0f19347be8297300398,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_760e9be106d41463,jamendo_1158200,jamendo_1158200,jamendo::artist::760e9be106d41463,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\e01b89750f9cc5caddea003a11a78b2bea7123a6ff37f4e683e637d350ea716b.mp3,0,0,0,0,1,jamendo_artist_2a15dc63c86d4978,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1159700,jamendo::artist::2a15dc63c86d4978,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,e01b89750f9cc5caddea003a11a78b2bea7123a6ff37f4e683e637d350ea716b,mtg_jamendo_cc::track::jamendo_1159700,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1159700.low.mp3,e01b89750f9cc5caddea003a11a78b2bea7123a6ff37f4e683e637d350ea716b,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_2a15dc63c86d4978,jamendo_1159700,jamendo_1159700,jamendo::artist::2a15dc63c86d4978,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\9d5923ff390258b8aee7579ea7d14b0362e5684455156dced79351041e912607.mp3,0,0,0,0,1,jamendo_artist_73b961c5f0d59b37,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1162100,jamendo::artist::73b961c5f0d59b37,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,9d5923ff390258b8aee7579ea7d14b0362e5684455156dced79351041e912607,mtg_jamendo_cc::track::jamendo_1162100,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1162100.low.mp3,9d5923ff390258b8aee7579ea7d14b0362e5684455156dced79351041e912607,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_73b961c5f0d59b37,jamendo_1162100,jamendo_1162100,jamendo::artist::73b961c5f0d59b37,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\c8c67af66f98841b44d3e56491037f26b7a8b90464e3d38e7507e6b12823eb73.mp3,0,0,0,0,1,jamendo_artist_2b9d41ac838acc70,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1162600,jamendo::artist::2b9d41ac838acc70,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,c8c67af66f98841b44d3e56491037f26b7a8b90464e3d38e7507e6b12823eb73,mtg_jamendo_cc::track::jamendo_1162600,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1162600.low.mp3,c8c67af66f98841b44d3e56491037f26b7a8b90464e3d38e7507e6b12823eb73,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_2b9d41ac838acc70,jamendo_1162600,jamendo_1162600,jamendo::artist::2b9d41ac838acc70,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\a573a346e91368745bd0bf5427fd11d877caa5c94d84390503d6b3805571dec6.mp3,0,0,0,0,1,jamendo_artist_4cd011d194878f0d,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1165400,jamendo::artist::4cd011d194878f0d,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,a573a346e91368745bd0bf5427fd11d877caa5c94d84390503d6b3805571dec6,mtg_jamendo_cc::track::jamendo_1165400,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1165400.low.mp3,a573a346e91368745bd0bf5427fd11d877caa5c94d84390503d6b3805571dec6,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_4cd011d194878f0d,jamendo_1165400,jamendo_1165400,jamendo::artist::4cd011d194878f0d,none,-1
