path,source,generator,calibration_fold,voice_present,music_present,vp_panns_16k,mp_panns_16k,vp_panns_legacy,mp_panns_legacy,vp_model,mp_model
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8130994.flac|data/raw/gtzan_unique_v2/metal.00086.wav,split_internal_mix,mix::A01::GTZAN_genre_6,cal_b,1,1,0.01484128087759018,0.8190271258354187,0.5012666583061218,0.5024601221084595,0.7603330016136169,0.9999973177909852
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0023.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0181.wav,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_b,1,1,0.31596440076828003,0.06710518151521683,0.502204954624176,0.5032712817192078,0.7647663950920105,0.999366581439972
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ007-0200.wav,wavefake_ajay,WF7,cal_a,1,0,0.8285650610923767,0.02610752545297146,0.5025434494018555,0.5050320029258728,0.9520803093910216,0.1291486471891403
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav,wavefake_ajay,WF7,cal_a,1,0,0.8366503119468689,0.023277007043361664,0.503043532371521,0.5053780674934387,0.9626897573471068,0.0999543890357017
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/rock.00015.wav,split_internal_mix,mix::R::GTZAN_genre_9,cal_a,1,1,0.0624307356774807,0.7899705767631531,0.5012086033821106,0.501911997795105,0.8628023266792297,0.9978771209716796
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0039.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0055.wav,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_b,1,1,0.733620285987854,0.1312820017337799,0.5035083889961243,0.5061044692993164,0.9210799932479858,0.5462092161178589
data/raw/gtzan_unique_v2/reggae.00075.wav,gtzan_real_v2,GTZAN_genre_8,cal_b,0,1,0.04886576905846596,0.8732486367225647,0.5013525485992432,0.5024994611740112,0.7387790083885193,0.999988853931427
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0365.wav,wavefake_ajay,WF5,cal_b,1,0,0.7817937731742859,0.02116253226995468,0.502536416053772,0.5049048662185669,0.966747522354126,0.1199171245098114
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320_WF2_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0003.wav,split_internal_mix,mix::WF2::AudioLDM2,cal_a,1,1,0.41233381628990173,0.025635268539190292,0.5029287338256836,0.5045255422592163,0.8759257197380066,0.6107144355773926
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302201-0009.flac|data/raw/gtzan_unique_v2/pop.00020.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_7,cal_c,1,1,0.300067275762558,0.5477211475372314,0.5013683438301086,0.5025627613067627,0.8995683193206787,0.6898816227912903
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0375.wav,wavefake_ajay,R,cal_c,1,0,0.8337886333465576,0.03209109231829643,0.5030149817466736,0.5056375861167908,0.958851158618927,0.1317136734724044
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0375.wav|data/raw/gtzan_unique_v2/blues.00025.wav,split_internal_mix,mix::R::GTZAN_genre_0,cal_c,1,1,0.5061169862747192,0.8533787727355957,0.5028171539306641,0.505081832408905,0.8561758995056152,0.9919021725654602
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8239480.flac,asvspoof2019,A01,cal_b,1,0,0.7172731161117554,0.04613204300403595,0.5040398836135864,0.506725013256073,0.974974811077118,0.039699949324131
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0021.flac|data/raw/gtzan_unique_v2/rock.00086.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,cal_b,1,1,0.1901034265756607,0.7655668258666992,0.5016019940376282,0.5032207369804382,0.8571701049804688,0.9932313561439514
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0176.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0005.wav,split_internal_mix,mix::WF3::AudioLDM2,cal_c,1,1,0.21766509115695953,0.0377136692404747,0.5014448165893555,0.502185583114624,0.717926025390625,0.9992442727088928
data/raw/gtzan_unique_v2/reggae.00012.wav,gtzan_real_v2,GTZAN_genre_8,cal_a,0,1,0.03154359757900238,0.8787115216255188,0.5011040568351746,0.5019045472145081,0.85728520154953,0.9987651705741882
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0162.wav|data/raw/gtzan_unique_v2/reggae.00060.wav,split_internal_mix,mix::WF7::GTZAN_genre_8,cal_b,1,1,0.02683950960636139,0.862021267414093,0.5011839866638184,0.5018762946128845,0.7821643948554993,0.9999861121177672
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6556926.flac|data/raw/gtzan_unique_v2/disco.00067.wav,split_internal_mix,mix::A01::GTZAN_genre_3,cal_b,1,1,0.06757804751396179,0.815755307674408,0.5014632344245911,0.5027413964271545,0.7562524676322937,0.9999963641166688
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0031.wav|data\raw\fake_music_generated\fake_music_MusicGen_0270.wav,split_internal_mix,mix::WF4::MusicGen,cal_a,1,1,0.8025765419006348,0.038681693375110626,0.5030755996704102,0.5056500434875488,0.964051365852356,0.1591452062129974
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0393.wav|data/raw/gtzan_unique_v2/reggae.00030.wav,split_internal_mix,mix::WF7::GTZAN_genre_8,cal_c,1,1,0.28660187125205994,0.7975060343742371,0.5028306841850281,0.5051293969154358,0.924595296382904,0.8399044871330261
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_c,1,1,0.769898533821106,0.030718466266989708,0.5031958222389221,0.5052352547645569,0.9729083776474,0.1393220424652099
data/raw/gtzan_unique_v2/pop.00017.wav,gtzan_real_v2,GTZAN_genre_7,cal_a,0,1,0.04144717752933502,0.806873083114624,0.5012534856796265,0.502318799495697,0.7575204372406006,0.9999847412109376
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0063.wav,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_c,1,1,0.7813081741333008,0.02459004893898964,0.5022605657577515,0.5042593479156494,0.9619842767715454,0.0750400945544242
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9048829.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0181.wav,split_internal_mix,mix::A01::AudioLDM2,cal_b,1,1,0.015764106065034866,0.01380215771496296,0.5014792680740356,0.5023015141487122,0.667777955532074,0.9999784231185912
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.7315102219581604,0.07223404943943024,0.5023415088653564,0.505189836025238,0.9459317922592164,0.2485646456480026
data\raw\fake_music_generated\fake_music_MusicGen_0116.wav,fake_music_generated,MusicGen,cal_c,0,1,0.015911580994725227,0.014341950416564941,0.5015048980712891,0.5022866129875183,0.6880353093147278,0.9999765157699584
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8239480.flac|data/raw/gtzan_unique_v2/jazz.00002.wav,split_internal_mix,mix::A01::GTZAN_genre_5,cal_b,1,1,0.19018150866031647,0.6672713160514832,0.5017327070236206,0.5034602284431458,0.8174421191215515,0.9717702865600586
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8897400.flac|data\raw\fake_music_generated\fake_music_MusicGen_0290.wav,split_internal_mix,mix::A01::MusicGen,cal_b,1,1,0.3045329451560974,0.25517529249191284,0.501395583152771,0.5019835233688354,0.7197780013084412,0.9985583424568176
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0013.flac|data/raw/gtzan_unique_v2/blues.00047.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,cal_c,1,1,0.23471587896347046,0.5585949420928955,0.5030446648597717,0.505329966545105,0.88539057970047,0.6885995864868164
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0069.wav,split_internal_mix,mix::WF3::AudioLDM2,cal_c,1,1,0.5585618019104004,0.06009627878665924,0.5023525953292847,0.5044379830360413,0.9546247720718384,0.3162511587142944
data\raw\fake_music_generated\fake_music_AudioLDM2_0091.wav,fake_music_generated,AudioLDM2,cal_b,0,1,0.011481004767119884,0.021933171898126602,0.5014838576316833,0.5024544596672058,0.654246985912323,0.9994326233863832
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2321728.flac,asvspoof2019,A01,cal_b,1,0,0.8548881411552429,0.023918205872178078,0.5028936266899109,0.5046767592430115,0.967310905456543,0.0663885548710823
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00040.wav,split_internal_mix,mix::R::GTZAN_genre_8,cal_a,1,1,0.31123611330986023,0.3984020948410034,0.5023307800292969,0.5043602585792542,0.9220501780509948,0.7357566952705383
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0162.wav|data/raw/gtzan_unique_v2/rock.00086.wav,split_internal_mix,mix::WF7::GTZAN_genre_9,cal_b,1,1,0.2828816771507263,0.8405406475067139,0.5011959671974182,0.5020521283149719,0.8755102753639221,0.9994305968284608
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0014.flac|data/raw/gtzan_unique_v2/country.00093.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,cal_b,1,1,0.1743784099817276,0.8319717049598694,0.5018436908721924,0.5037588477134705,0.8595818877220154,0.9986453652381896
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302203-0002.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.823226809501648,0.038132429122924805,0.5021008253097534,0.5043648481369019,0.935794234275818,0.1299683153629303
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0227.wav,split_internal_mix,mix::A01::AudioLDM2,cal_b,1,1,0.3681889474391937,0.023137196898460388,0.5026108026504517,0.5039896368980408,0.8927035927772522,0.9421820044517516
data/raw/gtzan_unique_v2/jazz.00052.wav,gtzan_real_v2,GTZAN_genre_5,cal_a,0,1,0.020546168088912964,0.7727611660957336,0.5011109113693237,0.5019915103912354,0.6735023856163025,1.0
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0021.wav,wavefake_ajay,R,cal_c,1,0,0.8143753409385681,0.036369457840919495,0.5023230910301208,0.5042998790740967,0.9634225368499756,0.1190546676516532
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0050.flac|data/raw/gtzan_unique_v2/metal.00042.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_6,cal_b,1,1,0.16883689165115356,0.8001911640167236,0.5014740824699402,0.502902090549469,0.7712697982788086,0.9999465942382812
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.7591960430145264,0.024598047137260437,0.5025895833969116,0.504648745059967,0.9682140350341796,0.0899780392646789
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302201-0009.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.8212980031967163,0.03212239593267441,0.5028619766235352,0.5048420429229736,0.9625177383422852,0.0637498199939727
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7598099.flac|data\raw\fake_music_generated\fake_music_MusicGen_0278.wav,split_internal_mix,mix::A01::MusicGen,cal_b,1,1,0.018143298104405403,0.025043673813343048,0.5026777982711792,0.503604531288147,0.762602686882019,0.9999611973762512
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0017_WF4_1.wav|data/raw/gtzan_unique_v2/disco.00052.wav,split_internal_mix,mix::WF4::GTZAN_genre_3,cal_a,1,1,0.2660764455795288,0.5879283547401428,0.5014040470123291,0.5026042461395264,0.9067910313606262,0.6953231692314148
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0167.wav|data/raw/gtzan_unique_v2/rock.00054.wav,split_internal_mix,mix::WF5::GTZAN_genre_9,cal_c,1,1,0.02845863439142704,0.8215124011039734,0.5011701583862305,0.5022173523902893,0.7609028816223145,0.9999967217445374
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF3_1.wav|data/raw/gtzan_unique_v2/pop.00019.wav,split_internal_mix,mix::WF3::GTZAN_genre_7,cal_a,1,1,0.02349627949297428,0.7883193492889404,0.5011618733406067,0.5022027492523193,0.7935400009155273,0.9999472498893738
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0012.flac,librispeech_dev,LibriSpeech,cal_b,1,0,0.8277904987335205,0.03482942655682564,0.5042775869369507,0.5076122283935547,0.961812436580658,0.0653224065899849
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/metal.00003.wav,split_internal_mix,mix::R::GTZAN_genre_6,cal_a,1,1,0.2852860391139984,0.5952565670013428,0.5012004971504211,0.5024222135543823,0.8926706314086914,0.7287071347236633
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/classical.00088.wav,split_internal_mix,mix::R::GTZAN_genre_1,cal_a,1,1,0.2839457392692566,0.4044238030910492,0.5017632842063904,0.5044642090797424,0.8944358229637146,0.7129002213478088
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0013.flac|data/raw/gtzan_unique_v2/blues.00025.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,cal_c,1,1,0.41870740056037903,0.5555039048194885,0.5040967464447021,0.5067890882492065,0.9376692175865172,0.6966832280158997
data\raw\fake_music_generated\fake_music_AudioLDM2_0043.wav,fake_music_generated,AudioLDM2,cal_a,0,1,0.017692090943455696,0.03195592761039734,0.5018132925033569,0.5024594068527222,0.6535894870758057,0.999947428703308
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0025.flac,librispeech_dev,LibriSpeech,cal_b,1,0,0.8603312373161316,0.00986397173255682,0.5032338500022888,0.5065417289733887,0.9456665515899658,0.3751802146434784
data/raw/gtzan_unique_v2/hiphop.00087.wav,gtzan_real_v2,GTZAN_genre_4,cal_c,0,1,0.08494120836257935,0.9144393801689148,0.500836968421936,0.501283586025238,0.860171377658844,0.9985749125480652
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8130994.flac|data/raw/gtzan_unique_v2/rock.00086.wav,split_internal_mix,mix::A01::GTZAN_genre_9,cal_b,1,1,0.2305508852005005,0.8351176381111145,0.501053512096405,0.502024233341217,0.871598482131958,0.9996313452720642
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0162.wav|data/raw/gtzan_unique_v2/country.00036.wav,split_internal_mix,mix::WF7::GTZAN_genre_2,cal_b,1,1,0.46842023730278015,0.5253816246986389,0.5015607476234436,0.5029969215393066,0.871590793132782,0.7057017683982849
