path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0008.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0013.wav,1,0,1,1,1,mix::5895::fake_music_AudioLDM2_1,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34622-0008::fake_music_AudioLDM2_0013::01::11,mix::libri::5895::generated_music::fake_music_generator_0013,libri::5895,generated_music::fake_music_generator_0013,music_then_voice,15.0,0.1,0.0,0.1,3.0,-3.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0008.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0013.wav,1,0,1,1,1,mix::5895::fake_music_AudioLDM2_1,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34622-0008::fake_music_AudioLDM2_0013::01::12,mix::libri::5895::generated_music::fake_music_generator_0013,libri::5895,generated_music::fake_music_generator_0013,partial_overlap,-15.0,0.25,0.1,0.25,-6.0,0.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0022.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0235.wav,1,0,1,1,1,mix::5895::fake_music_AudioLDM2_23,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34629-0022::fake_music_AudioLDM2_0235::01::13,mix::libri::5895::generated_music::fake_music_generator_0235,libri::5895,generated_music::fake_music_generator_0235,crossfade,-10.0,0.5,0.5,0.5,-3.0,3.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0020.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0227.wav,1,0,1,1,1,mix::5895::fake_music_AudioLDM2_22,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34629-0020::fake_music_AudioLDM2_0227::01::14,mix::libri::5895::generated_music::fake_music_generator_0227,libri::5895,generated_music::fake_music_generator_0227,simultaneous,-5.0,0.75,1.0,0.05,0.0,-6.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6319-275224-0020.flac|data\raw\fake_music_generated\fake_music_MusicGen_0046.wav,1,0,1,1,1,mix::6319::fake_music_MusicGen_4,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_6319-275224-0020::fake_music_MusicGen_0046::01::15,mix::libri::6319::generated_music::fake_music_generator_0046,libri::6319,generated_music::fake_music_generator_0046,voice_then_music,0.0,0.1,0.0,0.1,3.0,-3.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6319-64726-0018.flac|data\raw\fake_music_generated\fake_music_MusicGen_0056.wav,1,0,1,1,1,mix::6319::fake_music_MusicGen_5,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_6319-64726-0018::fake_music_MusicGen_0056::01::16,mix::libri::6319::generated_music::fake_music_generator_0056,libri::6319,generated_music::fake_music_generator_0056,music_then_voice,5.0,0.25,0.1,0.25,-6.0,0.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6319-57405-0003.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0055.wav,1,0,1,1,1,mix::6319::fake_music_AudioLDM2_5,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_6319-57405-0003::fake_music_AudioLDM2_0055::01::17,mix::libri::6319::generated_music::fake_music_generator_0055,libri::6319,generated_music::fake_music_generator_0055,partial_overlap,10.0,0.5,0.5,0.5,-3.0,3.0,cal_b,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6804590.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0003.wav,1,0,1,1,1,mix::LA_0093::fake_music_AudioLDM2_0,mix::bonafide::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_6804590::fake_music_AudioLDM2_0003::01::18,mix::asvspoof::LA_0093::generated_music::fake_music_generator_0003,asvspoof::LA_0093,generated_music::fake_music_generator_0003,crossfade,15.0,0.75,1.0,0.05,0.0,-6.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0020.flac|data\raw\fake_music_generated\fake_music_MusicGen_0056.wav,1,0,1,1,1,mix::5895::fake_music_MusicGen_5,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34629-0020::fake_music_MusicGen_0056::01::19,mix::libri::5895::generated_music::fake_music_generator_0056,libri::5895,generated_music::fake_music_generator_0056,simultaneous,-15.0,0.1,0.0,0.1,3.0,-3.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0022.flac|data\raw\fake_music_generated\fake_music_MusicGen_0056.wav,1,0,1,1,1,mix::5895::fake_music_MusicGen_5,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34629-0022::fake_music_MusicGen_0056::01::20,mix::libri::5895::generated_music::fake_music_generator_0056,libri::5895,generated_music::fake_music_generator_0056,voice_then_music,-10.0,0.25,0.1,0.25,-6.0,0.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6319-275224-0002.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0087.wav,1,0,1,1,1,mix::6319::fake_music_AudioLDM2_8,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_6319-275224-0002::fake_music_AudioLDM2_0087::01::21,mix::libri::6319::generated_music::fake_music_generator_0087,libri::6319,generated_music::fake_music_generator_0087,music_then_voice,-5.0,0.5,0.5,0.5,-3.0,3.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0023.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0161.wav,1,0,1,1,1,mix::5895::fake_music_AudioLDM2_16,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34629-0023::fake_music_AudioLDM2_0161::01::22,mix::libri::5895::generated_music::fake_music_generator_0161,libri::5895,generated_music::fake_music_generator_0161,partial_overlap,0.0,0.75,1.0,0.05,0.0,-6.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0023.flac|data\raw\fake_music_generated\fake_music_MusicGen_0046.wav,1,0,1,1,1,mix::5895::fake_music_MusicGen_4,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34629-0023::fake_music_MusicGen_0046::01::23,mix::libri::5895::generated_music::fake_music_generator_0046,libri::5895,generated_music::fake_music_generator_0046,crossfade,5.0,0.1,0.0,0.1,3.0,-3.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0008.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0013.wav,1,0,1,1,1,mix::5895::fake_music_AudioLDM2_1,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34622-0008::fake_music_AudioLDM2_0013::01::24,mix::libri::5895::generated_music::fake_music_generator_0013,libri::5895,generated_music::fake_music_generator_0013,simultaneous,10.0,0.25,0.1,0.25,-6.0,0.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34615-0019.flac|data\raw\fake_music_generated\fake_music_MusicGen_0160.wav,1,0,1,1,1,mix::5895::fake_music_MusicGen_16,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34615-0019::fake_music_MusicGen_0160::01::25,mix::libri::5895::generated_music::fake_music_generator_0160,libri::5895,generated_music::fake_music_generator_0160,voice_then_music,15.0,0.5,0.5,0.5,-3.0,3.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0020.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0161.wav,1,0,1,1,1,mix::5895::fake_music_AudioLDM2_16,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34629-0020::fake_music_AudioLDM2_0161::01::26,mix::libri::5895::generated_music::fake_music_generator_0161,libri::5895,generated_music::fake_music_generator_0161,music_then_voice,-15.0,0.75,1.0,0.05,0.0,-6.0,cal_b,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6319-57405-0003.flac|data\raw\fake_music_generated\fake_music_MusicGen_0056.wav,1,0,1,1,1,mix::6319::fake_music_MusicGen_5,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_6319-57405-0003::fake_music_MusicGen_0056::01::27,mix::libri::6319::generated_music::fake_music_generator_0056,libri::6319,generated_music::fake_music_generator_0056,partial_overlap,-10.0,0.1,0.0,0.1,3.0,-3.0,cal_b,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6201923.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0087.wav,1,0,1,1,1,mix::LA_0093::fake_music_AudioLDM2_8,mix::bonafide::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_6201923::fake_music_AudioLDM2_0087::01::28,mix::asvspoof::LA_0093::generated_music::fake_music_generator_0087,asvspoof::LA_0093,generated_music::fake_music_generator_0087,crossfade,-5.0,0.25,0.1,0.25,-6.0,0.0,cal_b,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1955947.flac|data\raw\fake_music_generated\fake_music_MusicGen_0160.wav,1,0,1,1,1,mix::LA_0093::fake_music_MusicGen_16,mix::bonafide::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_1955947::fake_music_MusicGen_0160::01::29,mix::asvspoof::LA_0093::generated_music::fake_music_generator_0160,asvspoof::LA_0093,generated_music::fake_music_generator_0160,simultaneous,0.0,0.5,0.5,0.5,-3.0,3.0,cal_b,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0343.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_34.wav,1,1,0,1,1,mix::wavefake_66e967::gtzan_2_ce3b,mix::WF7::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0343::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00095::10::0,mix::wavefake::LJ028-0343::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00095,wavefake::LJ028-0343,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00095,music_then_voice,-10.0,0.25,0.5,0.1,-3.0,-3.0,cal_b,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_1.wav,1,1,0,1,1,mix::wavefake_bf8f4f::gtzan_4_6a20,mix::WF7::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0320::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00075::10::1,mix::wavefake::LJ019-0320::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00075,wavefake::LJ019-0320,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00075,partial_overlap,-5.0,0.5,1.0,0.25,0.0,0.0,cal_b,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8126697.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_34.wav,1,1,0,1,1,mix::LA_0093::gtzan_2_ce3b,mix::A02::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8126697::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00095::10::2,mix::asvspoof::LA_0093::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00095,asvspoof::LA_0093,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00095,crossfade,0.0,0.75,0.0,0.5,3.0,3.0,cal_b,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_42.wav,1,1,0,1,1,mix::wavefake_bf8f4f::gtzan_4_aab1,mix::WF7::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0320::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00023::10::3,mix::wavefake::LJ019-0320::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00023,wavefake::LJ019-0320,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00023,simultaneous,5.0,0.1,0.1,0.05,-6.0,-6.0,cal_b,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0029_WF1_1.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_20.wav,1,1,0,1,1,mix::wavefake_242c26::gtzan_7_0b70,mix::WF1::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0029::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00048::10::4,mix::wavefake::LJ043-0029::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00048,wavefake::LJ043-0029,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00048,voice_then_music,10.0,0.25,0.5,0.1,-3.0,-3.0,cal_b,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0029_WF4_2.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_24.wav,1,1,0,1,1,mix::wavefake_242c26::gtzan_4_0b42,mix::WF4::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0029::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00042::10::5,mix::wavefake::LJ043-0029::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00042,wavefake::LJ043-0029,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00042,music_then_voice,15.0,0.5,1.0,0.25,0.0,0.0,cal_b,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1195400.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_disco_disco_GTZAN_genre_3_19.wav,1,1,0,1,1,mix::LA_0093::gtzan_3_ff60,mix::A02::GTZAN_genre_3,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_1195400::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_disco_disco.00099::10::6,mix::asvspoof::LA_0093::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_disco_disco.00099,asvspoof::LA_0093,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_disco_disco.00099,partial_overlap,-15.0,0.75,0.0,0.5,3.0,3.0,cal_b,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0049.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_34.wav,1,1,0,1,1,mix::wavefake_1ee1a1::gtzan_2_ce3b,mix::WF5::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0049::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00095::10::7,mix::wavefake::LJ043-0049::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00095,wavefake::LJ043-0049,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00095,crossfade,-10.0,0.1,0.1,0.05,-6.0,-6.0,cal_b,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0343.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_35.wav,1,1,0,1,1,mix::wavefake_66e967::gtzan_4_3def,mix::WF7::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0343::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00044::10::8,mix::wavefake::LJ028-0343::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00044,wavefake::LJ028-0343,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00044,simultaneous,-5.0,0.25,0.5,0.1,-3.0,-3.0,cal_b,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0393.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae_GTZAN_genre_8_4.wav,1,1,0,1,1,mix::wavefake_0e5f2a::gtzan_8_ee25,mix::WF7::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ016-0393::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00009::10::9,mix::wavefake::LJ016-0393::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00009,wavefake::LJ016-0393,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00009,voice_then_music,0.0,0.5,1.0,0.25,0.0,0.0,cal_b,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0380.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_42.wav,1,1,0,1,1,mix::wavefake_4182ed::gtzan_4_aab1,mix::WF6::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0380::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00023::10::10,mix::wavefake::LJ028-0380::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00023,wavefake::LJ028-0380,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00023,music_then_voice,5.0,0.75,0.0,0.5,3.0,3.0,cal_b,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4947096.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal_GTZAN_genre_6_9.wav,1,1,0,1,1,mix::LA_0093::gtzan_6_7957,mix::A01::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4947096::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00079::10::11,mix::asvspoof::LA_0093::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00079,asvspoof::LA_0093,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00079,partial_overlap,10.0,0.1,0.1,0.05,-6.0,-6.0,cal_b,none
