component,domain,path,group,duration,rms,peak,crest,zcr,abs_q10,abs_q50,abs_q90,silence_fraction,clipping_fraction,spectral_centroid,spectral_bandwidth,spectral_rolloff85,spectral_flatness,frame_rms_std,frame_rms_p90_p10,log_band_0,log_band_1,log_band_2,log_band_3,log_band_4,log_band_5,log_band_6,log_band_7,procedural_probability
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00034__codec_phase.wav,proc::voice::train::00034,3.871,0.26829295735310676,0.903289794921875,3.366803973661648,0.08186001453136353,0.00860595703125,0.100250244140625,0.508148193359375,0.01669465254456213,0.0,316.7207822949892,171.90183512223925,406.25,1.3808005650649123e-05,0.008708643600864721,20.675633119666895,-0.0025018561152738523,-2.319367613918482,-3.046442878802425,-4.2841471112160585,-6.474986278442125,-9.139602037177985,-9.137247437974407,-9.127556836139378,0.9998668331932437
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00089__pulse_lpc.wav,proc::voice::train::00089,5.212,0.24594211221955667,0.7623291015625,3.0996281795041103,0.12070846973894066,0.010345458984375,0.087738037109375,0.46398620605468777,0.01075642747505756,0.0,353.4454737677292,347.14536470541293,437.5,0.00911102063785428,0.0080642984206751,8.791848504587637,-0.011410140625929169,-1.8728925550743651,-2.0115206159927177,-2.769512922920173,-3.2715980285871247,-3.4838190997218508,-3.6703408319797144,-4.8145844638528885,0.9869430499645856
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00114__additive_formant.wav,proc::voice::train::00114,7.119,0.1661409622763308,0.8404541015625,5.058680833716556,0.09422052096959693,0.005035400390625,0.04669189453125,0.298248291015625,0.023607599381935664,0.0,291.78576329902677,177.56230111937435,406.25,0.0010251813694403737,0.006069492036370923,16.780984622750218,-0.002423598823237638,-2.403122881851746,-2.873115488512388,-3.6949689322276384,-4.39353939824087,-4.713991827094588,-4.9654425024387,-6.139462883125363,0.9907257820151504
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00044__codec_phase.wav,proc::voice::train::00044,6.005,0.20750253356965878,0.76336669921875,3.678830740456897,0.1184650131662486,0.00439453125,0.0457763671875,0.3609649658203127,0.02309533721898418,0.0,290.4596701955756,183.00766956518345,406.25,2.3843096099731104e-05,0.007752057178788758,24.3459014169465,-0.0034907639707495285,-2.2071239619995637,-2.8160730482950678,-3.5673530599856518,-6.272196414376605,-8.915338484218056,-8.915793105938874,-8.903171755950687,0.9987955253460549
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00051__codec_phase.wav,proc::voice::train::00051,6.983,0.2572764712582343,0.859466552734375,3.3406340989173033,0.07874551361801534,0.008697509765625,0.08538818359375,0.4639373779296876,0.015143920950880711,0.0,296.5122918008181,178.51596773733144,437.5,1.406077884313321e-05,0.00854401795909558,16.227344891985446,-0.002179791642122128,-2.3764204356248055,-3.1397037810614874,-4.1064786525783825,-6.707119517633512,-9.100275818732205,-9.104021226949035,-9.090077266676266,0.999917380398037
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00105__additive_formant.wav,proc::voice::train::00105,7.103,0.1681911161495457,0.868804931640625,5.165581580825793,0.07162529587230636,0.00579833984375,0.05291748046875,0.2865081787109376,0.020229128537237788,0.0,259.83316450630184,154.48446498909303,375.0,0.0004399324212663852,0.006037945330884643,15.393147139124734,-0.0012517890835865835,-2.638754817419963,-3.3639669608952327,-3.903234826425346,-4.868570759107548,-5.189932073550969,-5.516319590471733,-6.671136641901312,0.9974057570656554
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00020__additive_formant.wav,proc::voice::train::00020,5.869,0.17404756766531468,0.78729248046875,4.523432823736305,0.07005101008487481,0.006591796875,0.070953369140625,0.2940277099609374,0.01940279434315897,0.0,247.3767076117934,154.0375676832401,375.0,0.00048589567951332025,0.005504331307360558,15.84953316536274,-0.001506356227823175,-2.5668915819933145,-3.1874137284608888,-4.1262742533434285,-4.824751965252986,-5.103766560540718,-5.373574544801132,-6.552869820865489,0.9978501879127359
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00101__pulse_lpc.wav,proc::voice::train::00101,4.771,0.28785154467486773,0.808624267578125,2.8091711944484343,0.11661754110172266,0.0137176513671875,0.11871337890625,0.5438079833984375,0.008698386082582268,0.0,335.86543516019185,354.03770975283857,406.25,0.009137677337934092,0.008678068828222358,8.707809918265786,-0.010629821379561854,-1.8844530956629628,-2.0801339848953093,-2.7685556918356236,-3.2887152465838305,-3.441674279129322,-3.656695686244453,-4.812825388211466,0.9962099306474745
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00062__codec_phase.wav,proc::voice::train::00062,6.238,0.28901954275812314,0.895660400390625,3.0989613776400997,0.07891230074042903,0.00860595703125,0.0950927734375,0.5282989501953126,0.011962968900288555,0.0,283.7310170151714,169.22696446523477,375.0,1.4702368835017184e-05,0.009896615283201867,20.430582766354085,-0.003011044724718087,-2.2272134792004428,-3.045124923761652,-4.091148908356967,-6.313217778678066,-9.203363067532587,-9.205123611551459,-9.191041046860015,0.9999307901704283
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00043__pulse_lpc.wav,proc::voice::train::00043,6.661,0.24602622433552215,0.87896728515625,3.572656888631289,0.12704668074126202,0.01300048828125,0.102203369140625,0.453521728515625,0.00940174148025822,0.0,400.8216128950108,474.91296914645113,500.0,0.018210050035375812,0.007634524736448856,7.626319930721222,-0.021140903343588056,-1.633410378011916,-1.7937754135826207,-2.23387718193501,-2.931324332321841,-3.162239170478313,-3.3464419609035483,-4.519831402256091,0.9774895593927936
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00028__additive_formant.wav,proc::voice::train::00028,4.986,0.161637352548742,0.755218505859375,4.672301877943946,0.11173926668755876,0.004058837890625,0.039459228515625,0.29296875,0.03023465703971119,0.0,273.0050902285484,183.4763304708372,406.25,0.0012311989902330665,0.006047993161091929,18.506384300787687,-0.002811718669228923,-2.3584313117573052,-2.7968459478762755,-3.412691001593965,-4.301865354336375,-4.604904046945019,-4.863697265698883,-6.075687534153491,0.9793993241888492
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00026__pulse_lpc.wav,proc::voice::train::00026,5.447,0.23485330777692828,0.85418701171875,3.637108711835075,0.1016167341740198,0.014404296875,0.10894775390625,0.40057067871093777,0.008559757664769598,0.0,353.5910424182745,362.1619567860086,500.0,0.009220518306178248,0.0067292711286224835,6.609390784715357,-0.014880861298635488,-1.6392713579204377,-2.0903850110558273,-2.778651944512955,-3.325007725545223,-3.5417759172811643,-3.7470862462086045,-4.932410523183331,0.9913102465278774
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00053__pulse_lpc.wav,proc::voice::train::00053,6.802,0.2165775723061315,0.743011474609375,3.4306944467875526,0.09223474929018387,0.011810302734375,0.102203369140625,0.37884521484375,0.009344678035871802,0.0,344.8142654309723,316.88520464838126,468.75,0.006997781447507145,0.006178553965395104,7.173321591051648,-0.009896965060768996,-1.843136213492542,-2.196758635299689,-2.930198319627918,-3.4796662371409384,-3.7258804238769554,-3.913399337183027,-5.103843093471643,0.994101374570213
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00088__additive_formant.wav,proc::voice::train::00088,3.416,0.21162865882416015,0.86944580078125,4.108355671731883,0.04899826182416979,0.01263427734375,0.090179443359375,0.36376953125,0.010794789227166276,0.0,262.8653429818222,145.55206214992452,375.0,3.0446205407413913e-05,0.006496865220015229,6.420362152294741,-0.0019778244565583146,-2.3579009190801945,-3.8186169424691694,-5.283132930971649,-6.458904804051522,-7.6686237879937815,-7.815108002582218,-7.863287996614003,0.9999149335757183
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00077__additive_formant.wav,proc::voice::train::00077,7.157,0.20819917971839225,0.918121337890625,4.409822071020957,0.08093545598239471,0.00738525390625,0.07135009765625,0.3598236083984383,0.016277770015369567,0.0,296.7044257187344,176.01235330102983,375.0,0.0008887098122631965,0.00723655090900854,15.446399466339402,-0.0027825250851241574,-2.302477863289219,-2.911339509151719,-3.9282872054083464,-4.4824433717414625,-4.789919385211984,-5.047638781302784,-6.20934682743946,0.9968475001543333
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00112__additive_formant.wav,proc::voice::train::00112,5.467,0.168332972348349,0.771331787109375,4.582178858656268,0.08985835305415509,0.0057373046875,0.05975341796875,0.2979736328125,0.021286811779769526,0.0,284.737129870427,185.0233032159581,406.25,0.0009286962808193334,0.00589501097670214,14.717252694998615,-0.0024794032737158224,-2.371376759258639,-2.896384374848299,-3.9440878710864222,-4.514340732644164,-4.7711474850991165,-5.041912573976574,-6.170827183731229,0.9925711246235944
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00022__codec_phase.wav,proc::voice::train::00022,6.264,0.20039813048244964,0.74273681640625,3.7063061148232466,0.07174001975594424,0.009490966796875,0.082489013671875,0.3339752197265624,0.011504230523627075,0.0,327.38190822457597,205.74697435921368,468.75,2.2365354593372e-05,0.006341590993769665,12.379537563079925,-0.004981872927134183,-1.9890162214340747,-3.0089618413217623,-3.7703192609797678,-6.64318664720945,-8.885868252437374,-8.886521081833997,-8.873144089624557,0.9997763919945136
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00109__codec_phase.wav,proc::voice::train::00109,6.472,0.2406008708117107,0.823699951171875,3.423511928252686,0.0912400652818418,0.007568359375,0.096038818359375,0.414276123046875,0.017884734239802226,0.0,317.5282732535954,189.24546678433242,468.75,1.7467055178864516e-05,0.008095432130408066,22.65579768665571,-0.004203003784186893,-2.0840403731059283,-2.9099771919137005,-3.796245319069124,-6.555527135285491,-9.042292809498823,-9.044686759204057,-9.031302095885135,0.99976247385775
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00097__pulse_lpc.wav,proc::voice::train::00097,7.096,0.27540168445379554,0.9178466796875,3.332756230260052,0.07668119963007003,0.0176239013671875,0.123809814453125,0.5110931396484375,0.006077367531003382,0.0,319.36611872168436,287.877078892648,437.5,0.0042068733878781175,0.008295689099756665,8.910603802488485,-0.008205441173736502,-1.8999829375581303,-2.297234738971042,-3.1013830484968916,-3.7688216310351432,-4.13099643138636,-4.361798900492383,-5.4943803656138455,0.9995257479072073
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00094__pulse_lpc.wav,proc::voice::train::00094,6.496,0.25705767146283315,0.885711669921875,3.4455757141250545,0.10829845576562275,0.014495849609375,0.113861083984375,0.4660797119140625,0.008457127463054187,0.0,370.07739995588105,376.8912282942429,531.25,0.010668040767362127,0.007406182972622131,7.395034215508947,-0.013797235535842748,-1.7483638555866572,-1.970541174212972,-2.806670574638185,-3.242106498641265,-3.4640859029804796,-3.64511898342876,-4.826273791576087,0.9949565775616108
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00082__codec_phase.wav,proc::voice::train::00082,6.132,0.24570562404216026,0.81298828125,3.3087898757681695,0.09371018540224847,0.00579833984375,0.07720947265625,0.445281982421875,0.01849926614481409,0.0,271.57599679588134,173.66065732654891,375.0,1.5507143221010154e-05,0.00876402586832119,27.178863845721025,-0.002635144212166361,-2.28197623317836,-3.1340411338892347,-4.044545826290053,-6.48590810091105,-9.061452079912105,-9.061732920555006,-9.049904374588943,0.9998184404579809
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00004__pulse_lpc.wav,proc::voice::train::00004,3.44,0.24255571719294028,0.7982177734375,3.290863570132053,0.13172477697632587,0.010589599609375,0.082061767578125,0.4351470947265621,0.011191860465116278,0.0,365.71159891570557,394.20731152339977,375.0,0.011377927629867687,0.008200897673104222,8.18282388155849,-0.013277732846990405,-1.8175062863266356,-1.9602032475361748,-2.6414297959792745,-3.1074602776942464,-3.2958025215576066,-3.471638723533704,-4.692597435897399,0.9579236649546117
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00023__pulse_lpc.wav,proc::voice::train::00023,6.193,0.23806592039978317,0.791748046875,3.3257513110041983,0.10366647491598292,0.0146484375,0.121429443359375,0.4127593994140626,0.008184643952849992,0.0,447.2767346944129,376.86822693745677,656.25,0.010442113688854596,0.006341545702614203,6.029161690968353,-0.021696054942107922,-1.4382237107032754,-2.027246114438534,-2.732990492600773,-3.277195097553425,-3.512682046824245,-3.732305294540853,-4.9470312969050365,0.9922733123785931
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00047__codec_phase.wav,proc::voice::train::00047,6.093,0.1988179305796286,0.913787841796875,4.596103777626302,0.08138521033573708,0.008718872070312522,0.0933837890625,0.3274017333984376,0.016771294928606597,0.0,358.9031195588015,234.8674218166276,625.0,2.0770720913314738e-05,0.005974748822696427,14.69389371427494,-0.005739351885656458,-1.924665237983864,-2.938336548280941,-4.088900257099299,-6.777499763066838,-8.878814678202065,-8.87787846689286,-8.867011739254096,0.9995783642271177
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00101__additive_formant.wav,proc::voice::train::00101,4.771,0.24633316391419302,0.8355712890625,3.392037335880444,0.0937708783651012,0.005767822265625,0.072906494140625,0.480072021484375,0.021942464892056174,0.0,249.59114500848992,152.24100859212865,343.75,0.000630213310897641,0.008563806446524777,20.43142984553211,-0.0013562596713411446,-2.6520451151175752,-3.126832114659266,-4.005166223363684,-4.604444922029331,-4.915475114738433,-5.165051723771171,-6.372994657148941,0.9983384583729762
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00038__pulse_lpc.wav,proc::voice::train::00038,6.485,0.30827965212330083,0.893402099609375,2.89802487272837,0.08554438651104965,0.017791748046875,0.15496826171875,0.557830810546875,0.00605242868157286,0.0,315.05712248682846,302.5049045572718,468.75,0.006294640959380487,0.008830850572874421,7.1547278861601695,-0.008542583007169263,-1.926101507877233,-2.2664242636684113,-2.7875531910492803,-3.4940340454877092,-3.819808721499912,-4.005118660114851,-5.195685775159669,0.9996075809654681
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00014__pulse_lpc.wav,proc::voice::train::00014,6.769,0.26451088270843,0.861053466796875,3.2552666944369664,0.08701513346814031,0.014434814453125,0.1249847412109375,0.47247314453125,0.007488181415275521,0.0,350.4213367805954,308.7187091706649,437.5,0.006314676305852345,0.007568170897510801,7.541767924842828,-0.010166047133112782,-1.7912004769539616,-2.3220740190754974,-2.7994270872259417,-3.4856475372976874,-3.7642870929123275,-3.968339063475162,-5.219136509553191,0.9979061765557451
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00107__additive_formant.wav,proc::voice::train::00107,5.93,0.13556356682234286,0.73779296875,5.442413371410355,0.0891029627209393,0.004241943359375,0.04083251953125,0.22687072753906268,0.02866779089376054,0.0,254.44909415812566,192.4634377720341,375.0,0.0009553720406066032,0.004960171809676394,17.30823833263072,-0.002140375038257953,-2.4426468784724467,-2.9654840828961433,-3.78578539398808,-4.462767597950241,-4.77303888909601,-5.035740408816773,-6.2658459860598175,0.9856057333305445
