path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,data_role,split,calibration_fold,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns,upstream_label,p_file,p_voice,p_music,p_voice_present,p_music_present,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,upstream_split,voice_domain,voice_language,voice_channel,voice_mixed_music,music_domain,music_generator_family,file_composition,file_state,file_mix_mode,file_partial,duration_bucket,generator_family,file_error,voice_error,music_error
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0370.wav|data/raw/gtzan_unique_v2/jazz.00011.wav,1,1,0,1,1,mix::wavefake_5f9cb1::gtzan_5_jazz.00011,mix::WF6::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0370::gtzan_v2_jazz.00011::10::4,mix::wavefake::LJ019-0370::gtzan::gtzan_v2_jazz.00011,wavefake::LJ019-0370,gtzan::gtzan_v2_jazz.00011,voice_then_music,10.0,0.25,0.5,0.1,-3.0,-3.0,none,val_c,val_c,val_c,1,1,0,1,1,0.9835510852614489,0.9835510852614489,,False,True,38.443,0.7444056868553162,0.231605514883995,0.6896407008171082,0.2331450879573822,0.8851251602172852,0.7048246264457703,0.2814456522464752,0.540187418460846,unknown,0.6553409821501759,0.8161493063771559,0.231605514883995,0.4323655292391777,0.581346720457077,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_5,voice+music,FR,voice_then_music,not_partial_or_unknown,>20,GTZAN_genre_5,correct,correct,correct
data\raw\fake_music_generated\fake_music_MusicGen_0170.wav,1,0,1,0,1,fake_music_MusicGen_17,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0170,generated_music::fake_music_generator_0170,,generated_music::fake_music_generator_0170,none,,,,,,,none,val_c,val_c,val_c,1,0,1,0,1,0.9339073886689856,0.9339073886689856,,False,True,4.6623125,0.6952792406082153,0.9995695948600768,0.6890807151794434,0.9995468258857728,0.5570611357688904,0.9997038245201112,0.009172418154776,0.0136181712150573,unknown,0.9832692788694186,0.7668676850264464,0.9995695948600768,0.14614459755830458,0.2601395845413208,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,music_only,single_fake,none,not_partial_or_unknown,2-5,MusicGen,correct,not_scored,correct
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0269_WF2_1.wav,1,1,0,1,0,wavefake_0e83c3,WF2,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ009-0269,wavefake::LJ009-0269,wavefake::LJ009-0269,,none,,,,,,,none,val_c,val_c,val_c,1,1,0,1,0,0.9724569887758518,0.9724569887758518,,False,True,4.7485,0.7485879063606262,0.4944616556167602,0.7564259767532349,0.5019699335098267,0.981264352798462,0.1004529744386673,0.8377894163131714,0.0285102818161249,unknown,0.7714231727633216,0.8157486310851938,0.4944616556167602,0.873658150434494,0.0464959549717605,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,voice_only,absent,WF2,voice_only,single_fake,none,not_partial_or_unknown,2-5,WF2,correct,correct,not_scored
data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,1,0,1,0,1,fake_music_MusicGen_12,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0124,generated_music::fake_music_generator_0124,,generated_music::fake_music_generator_0124,none,,,,,,,none,val_c,val_c,val_c,1,0,1,0,1,0.8907833014574869,0.8907833014574869,,False,True,4.4595,0.7112771272659302,0.9998699426651,0.7062800526618958,0.9998594522476196,0.5926631093025208,0.999925136566162,0.0140668079257011,0.0463682748377323,unknown,0.9726316649451159,0.7651289795233971,0.9998699426651,0.15871588326990602,0.2847574902698397,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,music_only,single_fake,none,not_partial_or_unknown,2-5,MusicGen,correct,not_scored,correct
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,1,1,1,mix::wavefake_76ddde::fake_music_MusicGen_17,mix::WF4::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0394::fake_music_MusicGen_0174::11::17,mix::wavefake::LJ019-0394::generated_music::fake_music_generator_0174,wavefake::LJ019-0394,generated_music::fake_music_generator_0174,simultaneous,15.0,0.75,0.0,0.05,0.0,3.0,none,val_c,val_c,val_c,1,1,1,1,1,0.9989464209542728,0.9989464209542728,,False,True,5.5031875,0.7143720984458923,0.7951802015304565,0.7223771214485168,0.7959974408149719,0.9457241296768188,0.6616111993789673,0.5537228584289551,0.4445768594741821,unknown,0.9078545283124856,0.7997443951984065,0.7951802015304565,0.651723176240921,0.49883544445037836,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,voice+music,FF,simultaneous,not_partial_or_unknown,5-10,MusicGen,correct,correct,correct
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0026.flac|data/raw/gtzan_unique_v2/blues.00043.wav,0,0,0,1,1,mix::6295::gtzan_0_blues.00043,mix::LibriSpeech::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_6295-244435-0026::gtzan_v2_blues.00043::00::1,mix::libri::6295::gtzan::gtzan_v2_blues.00043,libri::6295,gtzan::gtzan_v2_blues.00043,voice_then_music,-10.0,0.25,0.1,0.1,-3.0,0.0,none,val_c,val_c,val_c,0,0,0,1,1,0.2909690857394894,0.2909690857394894,,False,True,33.453375,0.6662470102310181,4.5621698518516496e-05,0.6515902876853943,4.35382426076103e-05,0.4877098500728607,0.9999123215675354,0.0244715567678213,0.867180585861206,unknown,0.2803900965908769,0.5536636328835594,4.5621698518516496e-05,0.14028113009408116,0.9003635197877884,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_0,voice+music,RR,voice_then_music,not_partial_or_unknown,>20,GTZAN_genre_0,correct,correct,correct
data/raw/gtzan_unique_v2/reggae.00011.wav,0,0,0,0,1,gtzan_8_reggae.00011,GTZAN_genre_8,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_reggae.00011,gtzan::gtzan_v2_reggae.00011,,gtzan::gtzan_v2_reggae.00011,none,,,,,,,none,val_c,val_c,val_c,0,0,0,0,1,0.5669879833754449,0.5669879833754449,,False,True,30.013375,0.630742609500885,0.0002417241921648,0.635202169418335,0.0002329343697056,0.6339643001556396,0.9992378354072572,0.0452251322567462,0.860199511051178,unknown,0.3712256350143713,0.6116162216632529,0.0002417241921648,0.19240992423146958,0.8949590921401978,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_8,music_only,single_real,none,not_partial_or_unknown,>20,GTZAN_genre_8,correct,not_scored,correct
data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0030.flac,0,0,0,1,0,6295,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6295-244435-0030,libri::6295,libri::6295,,none,,,,,,,none,val_c,val_c,val_c,0,0,0,1,0,0.0061344338851275,0.0061344338851275,,False,True,5.545,0.6897873282432556,0.0953562706708908,0.7048352956771851,0.0913242399692535,0.918999195098877,0.3139874637126922,0.7674767374992371,0.0375559665262699,unknown,0.23596620867020157,0.48469145993581714,0.0953562706708908,0.805357351899147,0.10666384082287547,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,5-10,LibriSpeech,correct,correct,not_scored
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1229215.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,1,1,0,1,1,mix::LA_0094::gtzan_4_hiphop.00001,mix::A01::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_1229215::gtzan_v2_hiphop.00001::10::16,mix::asvspoof::LA_0094::gtzan::gtzan_v2_hiphop.00001,asvspoof::LA_0094,gtzan::gtzan_v2_hiphop.00001,partial_overlap,0.0,0.25,0.5,0.1,-3.0,-3.0,none,val_c,val_c,val_c,1,1,0,1,1,0.7620898260558425,0.7620898260558425,,False,True,30.88875,0.6745589971542358,0.0005239508464001,0.6757512092590332,0.0005025014397688,0.8274124264717102,0.9978854656219482,0.154225543141365,0.8088575005531311,unknown,0.453576520438141,0.7008182458247179,0.0005239508464001,0.3225222639739513,0.8561144918203354,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_4,voice+music,FR,partial_overlap,partial_or_crossfade,>20,GTZAN_genre_4,FN,correct,correct
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac|data/raw/gtzan_unique_v2/blues.00074.wav,1,1,0,1,1,mix::LA_0094::gtzan_0_blues.00074,mix::A02::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_2059429::gtzan_v2_blues.00074::10::3,mix::asvspoof::LA_0094::gtzan::gtzan_v2_blues.00074,asvspoof::LA_0094,gtzan::gtzan_v2_blues.00074,simultaneous,5.0,0.1,0.1,0.05,-6.0,-6.0,none,val_c,val_c,val_c,1,1,0,1,1,0.9836832525256712,0.9836832525256712,,False,True,30.013375,0.6369772553443909,0.0002182442694902,0.6329993009567261,0.0002101124846376,0.7792503833770752,0.9993133544921876,0.3186948895454407,0.886895477771759,unknown,0.5238916986206691,0.740989054498775,0.0002182442694902,0.4338337630033493,0.9149999469518661,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_0,voice+music,FR,simultaneous,not_partial_or_unknown,>20,GTZAN_genre_0,correct,correct,correct
data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,1,0,1,0,1,fake_music_MusicGen_22,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0220,generated_music::fake_music_generator_0220,,generated_music::fake_music_generator_0220,none,,,,,,,none,val_c,val_c,val_c,1,0,1,0,1,0.9474282881633234,0.9474282881633234,,False,True,4.8906875,0.7152695059776306,0.999913215637207,0.7065823674201965,0.9999058246612548,0.5596738457679749,0.9999498128890992,0.0189878270030021,0.1062056720256805,unknown,0.9868147566029647,0.7849171406333384,0.999913215637207,0.15415933169424528,0.3296417072415352,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,music_only,single_fake,none,not_partial_or_unknown,2-5,MusicGen,correct,not_scored,correct
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0001.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,0,0,1,1,mix::3170::gtzan_2_country.00040,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_3170-137482-0001::gtzan_v2_country.00040::00::13,mix::libri::3170::gtzan::gtzan_v2_country.00040,libri::3170,gtzan::gtzan_v2_country.00040,partial_overlap,15.0,0.25,0.1,0.1,-3.0,0.0,none,val_c,val_c,val_c,0,0,0,1,1,0.0099002556157895,0.0099002556157895,,False,True,45.890875,0.7144769430160522,0.4321755766868591,0.722219705581665,0.433356761932373,0.9486425518989564,0.4161874055862427,0.5677425265312195,0.3074310421943664,unknown,0.43417770442781356,0.5031039367959733,0.4321755766868591,0.6629675328731537,0.33462013304233545,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_2,voice+music,RR,partial_overlap,partial_or_crossfade,>20,GTZAN_genre_2,correct,correct,FP
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0044.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,1,0,1,1,1,mix::1919::fake_music_MusicGen_4,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_1919-142785-0044::fake_music_MusicGen_0040::01::15,mix::libri::1919::generated_music::fake_music_generator_0040,libri::1919,generated_music::fake_music_generator_0040,voice_then_music,0.0,0.1,0.0,0.1,3.0,-3.0,none,val_c,val_c,val_c,1,0,1,1,1,0.0470442441404141,0.0470442441404141,,False,True,10.9495625,0.7061246037483215,0.76943039894104,0.7042391300201416,0.7732565402984619,0.8447050452232361,0.5601183176040649,0.4199984073638916,0.0292208343744277,unknown,0.6342268005661628,0.5084004958659493,0.76943039894104,0.5261750668287277,0.161945205181837,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,voice+music,RF,voice_then_music,not_partial_or_unknown,10-20,MusicGen,correct,correct,correct
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8813506.flac|data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,1,1,1,1,1,mix::LA_0094::fake_music_MusicGen_0,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8813506::fake_music_MusicGen_0002::11::3,mix::asvspoof::LA_0094::generated_music::fake_music_generator_0002,asvspoof::LA_0094,generated_music::fake_music_generator_0002,voice_then_music,15.0,0.25,0.5,0.25,-6.0,-3.0,none,val_c,val_c,val_c,1,1,1,1,1,0.99962482608386,0.99962482608386,,False,True,9.5168125,0.7510123252868652,0.7248369455337524,0.7284899950027466,0.7267565727233887,0.9779540300369264,0.3523373305797577,0.6396725177764893,0.0823387280106544,unknown,0.8794438525787944,0.8255960755259637,0.7248369455337524,0.7242428958415985,0.1498383786529302,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,voice+music,FF,voice_then_music,not_partial_or_unknown,5-10,MusicGen,correct,correct,correct
data/raw/gtzan_unique_v2/jazz.00004.wav,0,0,0,0,1,gtzan_5_jazz.00004,GTZAN_genre_5,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_jazz.00004,gtzan::gtzan_v2_jazz.00004,,gtzan::gtzan_v2_jazz.00004,none,,,,,,,none,val_c,val_c,val_c,0,0,0,0,1,0.7632107758423012,0.7632107758423012,,False,True,30.013375,0.6638603210449219,0.0002495277731213,0.6543006896972656,0.0002474829379934,0.5301092267036438,0.9999983906745912,0.0193796772509813,0.7167131304740906,unknown,0.45104871123495777,0.6936654574841357,0.0002495277731213,0.14706206461414692,0.7875344455242157,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_5,music_only,single_real,none,not_partial_or_unknown,>20,GTZAN_genre_5,correct,not_scored,correct
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0040.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,1,0,1,1,1,mix::3170::fake_music_MusicGen_4,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_3170-137482-0040::fake_music_MusicGen_0040::01::8,mix::libri::3170::generated_music::fake_music_generator_0040,libri::3170,generated_music::fake_music_generator_0040,crossfade,0.0,0.25,0.1,0.25,-6.0,0.0,none,val_c,val_c,val_c,1,0,1,1,1,0.0092241837622328,0.0092241837622328,,False,True,18.1845625,0.7258614897727966,0.3651994168758392,0.7153854370117188,0.3583190739154815,0.974718987941742,0.1132840886712074,0.8274762630462646,0.0289645362645387,unknown,0.3952382661317785,0.5108702979696275,0.3651994168758392,0.864286944270134,0.050044424366205875,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,voice+music,RF,crossfade,partial_or_crossfade,10-20,MusicGen,FN,correct,correct
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0005.flac|data/raw/gtzan_unique_v2/country.00023.wav,0,0,0,1,1,mix::777::gtzan_2_country.00023,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0005::gtzan_v2_country.00023::00::7,mix::libri::777::gtzan::gtzan_v2_country.00023,libri::777,gtzan::gtzan_v2_country.00023,music_then_voice,-15.0,0.75,1.0,0.5,3.0,-6.0,none,val_c,val_c,val_c,0,0,0,1,1,0.1624979873859477,0.1624979873859477,,False,True,42.133375,0.6596960425376892,0.0007033045985735,0.6660768985748291,0.0006322375265881,0.7574732303619385,0.9935420155525208,0.2724044620990753,0.7759563326835632,unknown,0.2324419113566849,0.5105366259921668,0.0007033045985735,0.3936716541647911,0.8303527534008026,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_2,voice+music,RR,music_then_voice,not_partial_or_unknown,>20,GTZAN_genre_2,correct,correct,correct
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0223.wav|data/raw/gtzan_unique_v2/classical.00092.wav,0,0,0,1,1,mix::wavefake_e77048::gtzan_1_classical.00092,mix::R::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ009-0223::gtzan_v2_classical.00092::00::5,mix::wavefake::LJ009-0223::gtzan::gtzan_v2_classical.00092,wavefake::LJ009-0223,gtzan::gtzan_v2_classical.00092,simultaneous,10.0,0.25,0.1,0.1,-3.0,0.0,none,val_c,val_c,val_c,0,0,0,1,1,0.0272944509760932,0.0272944509760932,,False,True,30.013375,0.6325751543045044,5.382707058743108e-06,0.6325134038925171,5.073030024504988e-06,0.8860850930213928,0.999985694885254,0.2999794483184814,0.6710537075996399,unknown,0.17594822705312216,0.450990943305981,5.382707058743108e-06,0.44650585949420923,0.7532867044210434,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_1,voice+music,RR,simultaneous,not_partial_or_unknown,>20,GTZAN_genre_1,correct,correct,correct
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,0,0,1,1,mix::LA_0086::gtzan_3_disco.00059,mix::bonafide::GTZAN_genre_3,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_5520907::gtzan_v2_disco.00059::00::14,mix::asvspoof::LA_0086::gtzan::gtzan_v2_disco.00059,asvspoof::LA_0086,gtzan::gtzan_v2_disco.00059,crossfade,-15.0,0.5,0.5,0.25,0.0,3.0,none,val_c,val_c,val_c,0,0,0,1,1,0.678544433499053,0.678544433499053,,False,True,32.265625,0.6738544702529907,0.0003107546945102,0.659635603427887,0.0002992029185406,0.4875306189060211,0.999328076839447,0.0214880798012018,0.8087514042854309,unknown,0.42300919943903215,0.6752614592268094,0.0003107546945102,0.13799871457740664,0.8563955724239349,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_3,voice+music,RR,crossfade,partial_or_crossfade,>20,GTZAN_genre_3,correct,correct,correct
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4334140.flac,0,0,0,1,0,LA_0086,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4334140,asvspoof::LA_0086,asvspoof::LA_0086,,none,,,,,,,none,val_c,val_c,val_c,0,0,0,1,0,0.0514607404151749,0.0514607404151749,,False,True,3.9654375,0.7382716536521912,0.446306437253952,0.7471493482589722,0.4471844434738159,0.9807428121566772,0.0690896809101104,0.782263994216919,0.0158656518906354,unknown,0.45843355077927306,0.5322283796810863,0.446306437253952,0.8318836987018585,0.029171659145504153,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,bonafide,voice_only,single_real,none,not_partial_or_unknown,2-5,bonafide,correct,correct,not_scored
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3075213.flac,1,1,0,1,0,LA_0094,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3075213,asvspoof::LA_0094,asvspoof::LA_0094,,none,,,,,,,none,val_c,val_c,val_c,1,1,0,1,0,0.9997985045469916,0.9997985045469916,,False,True,4.818,0.7714482545852661,0.3988717198371887,0.7764943242073059,0.3974316120147705,0.961882472038269,0.042846955358982,0.7581135034561157,0.0340806581079959,unknown,0.7379082632401259,0.8399533295737837,0.3988717198371887,0.809055745601654,0.03627223242074242,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,voice_only,absent,A01,voice_only,single_fake,none,not_partial_or_unknown,2-5,A01,correct,correct,not_scored
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,0,0,1,1,mix::777::gtzan_2_country.00040,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0038::gtzan_v2_country.00040::00::12,mix::libri::777::gtzan::gtzan_v2_country.00040,libri::777,gtzan::gtzan_v2_country.00040,music_then_voice,10.0,0.1,0.0,0.05,-6.0,-3.0,none,val_c,val_c,val_c,0,0,0,1,1,0.0325491598110591,0.0325491598110591,,False,True,33.113375,0.6855407357215881,0.0807023122906684,0.6911313533782959,0.0751906037330627,0.9635744094848632,0.7628082633018494,0.2630461752414703,0.8322515487670898,unknown,0.2353951032482677,0.48964326294842936,0.0807023122906684,0.43817823380231846,0.8148907274007797,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_2,voice+music,RR,music_then_voice,not_partial_or_unknown,>20,GTZAN_genre_2,correct,correct,correct
data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0011.flac,0,0,0,1,0,6241,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6241-61946-0011,libri::6241,libri::6241,,none,,,,,,,none,val_c,val_c,val_c,0,0,0,1,0,0.0084674676200393,0.0084674676200393,,False,True,10.1050625,0.7228910326957703,0.4411774277687073,0.714385449886322,0.4420821368694305,0.9469929933547974,0.0942101031541824,0.8256356716156006,0.0276900753378868,unknown,0.4399130869110008,0.5085639631730509,0.4411774277687073,0.8559750020503998,0.0443200822919607,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,10-20,LibriSpeech,correct,correct,not_scored
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0005.wav|data/raw/gtzan_unique_v2/blues.00007.wav,1,1,0,1,1,mix::wavefake_f74827::gtzan_0_blues.00007,mix::WF4::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0005::gtzan_v2_blues.00007::10::14,mix::wavefake::LJ017-0005::gtzan::gtzan_v2_blues.00007,wavefake::LJ017-0005,gtzan::gtzan_v2_blues.00007,voice_then_music,-10.0,0.75,0.0,0.5,3.0,3.0,none,val_c,val_c,val_c,1,1,0,1,1,0.1472623117574003,0.1472623117574003,,False,True,33.3919375,0.6666730642318726,0.0002182041062042,0.6609256267547607,0.0002108908083755,0.6002108454704285,0.9995715618133544,0.0421219915151596,0.9047920107841492,unknown,0.22850337689123695,0.5108498384895308,0.0002182041062042,0.18164420500397682,0.9284868985414505,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_0,voice+music,FR,voice_then_music,not_partial_or_unknown,>20,GTZAN_genre_0,FN,FN,correct
